报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,82.948,470.691,423.897,470.018,368.478,1008.613,604.248,804.719
除税前盈利/(亏损),101.71,1639.985,148.853,217.205,157.895,263.012,178.485,210.784
税项,-4.932,-191.676,-59.522,-129.126,-96.186,-171.867,-102.805,-104.384
除税后盈利/(亏损),96.778,1448.309,89.331,88.079,61.709,91.145,75.68,106.4
少数股东权益,0.353,-3.668,1.677,3.073,-3.677,-3.346,-1.419,-3.868
股东应占盈利/(亏损),96.425,1451.977,87.654,85.006,65.386,94.491,77.099,110.268
股息,35.233,129.793,35.584,64.845,16.211,64.308,16.077,79.784
除税及股息后盈利/(亏损),61.192,1322.184,52.07,20.161,49.175,30.183,61.022,30.484
基本每股盈利(仙),4.090000,61.570000,3.730000,4.910000,4.070000,5.900000,4.830000,7.000000
摊薄每股盈利(仙),4.090000,61.570000,3.730000,4.910000,4.070000,5.900000,4.830000,7.000000
每股股息(仙),1.500000,5.500000,1.500000,3.000000,1.000000,4.000000,1.000000,5.000000
销售成本,-22.983,-275.68,-253.392,-278.659,-219.579,-614.779,-361.25,-527.942
折旧,-5.973,-11.126,-5.57,-11.581,-5.956,-12.026,-5.95,-11.161
销售及分销费用,-4.419,-19.884,-18.412,-28.99,-20.26,-46.896,-26.067,-49.604
一般及行政费用,-79.069,-160.089,-62.715,-141.972,-66.83,-129.035,-64.443,-155.714
利息费用/融资成本,-14.395,-15.511,-6.638,-15.712,-7.821,-1.727,-0.885,-1.084
毛利,68.702,215.658,178.808,191.359,148.899,393.834,242.998,276.777
经营盈利,114.085,1632.429,128.045,170.415,166.738,265.513,179.099,211.04
应占联营公司盈利,-0.842,-2.903,-0.705,-1.818,-1.022,-0.774,0.271,0.828
币种,港币,港币,港币,港币,港币,港币,港币,港币
