报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,522.432,233.343,476.333,207.762,507.772,265.091,648.423,322.043
除税前盈利/(亏损),182.66,31.348,153.227,28.661,176.853,106.141,969.124,779.214
税项,-30.486,-9.246,-20.003,-5.63,-31.152,-19.496,-54.24,-29.485
除税后盈利/(亏损),152.174,22.102,133.224,23.031,145.701,86.645,914.884,749.729
少数股东权益,,,,,1.645,1.687,9.212,1.558
股东应占盈利/(亏损),152.174,22.102,133.224,23.031,144.056,84.958,905.672,748.171
股息,62.987,6.889,57.261,6.889,331.041,17.894,69.34,17.894
除税及股息后盈利/(亏损),89.187,15.213,75.963,16.142,-186.985,67.064,836.332,730.277
基本每股盈利(仙),1.700000,0.250000,1.490000,0.260000,1.610000,0.950000,10.120000,8.360000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),0.704000,0.077000,0.640000,0.077000,3.700000,0.200000,0.775000,0.200000
销售成本,-4.593,-2.261,-4.219,-2.065,-4.296,-2.022,-4.245,-2.117
折旧,-78.259,-39.317,-76.128,-37.043,-68.877,-32.698,-64.842,-32.321
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-38.989,-17.702,-33.683,-14.98,-30.609,-13.684,-30.358,-14.397
利息费用/融资成本,-11.085,-5.053,-9.123,-3.846,-11.795,-7,-11.161,-5.68
毛利,200.654,69.804,159.524,46.616,208.695,150.606,357.589,171.045
经营盈利,182.66,31.348,153.227,28.661,176.853,106.141,969.124,779.214
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
