报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,468.601,88.176,256.004,118.527,245.969,200.028,454.948,211.451
除税前盈利/(亏损),-194.523,-67.356,-369.917,-13.201,-835.652,-22.295,-252.322,15.164
税项,13.317,4.283,9.521,0.764,125.69,7.766,36.392,5.048
除税后盈利/(亏损),-181.206,-63.073,-360.396,-12.437,-709.962,-14.529,-215.93,20.212
少数股东权益,-35.432,-8.337,-35.971,-10.213,-273.742,-6.361,-50.741,1.422
股东应占盈利/(亏损),-145.774,-54.736,-324.425,-2.224,-436.22,-8.168,-165.189,18.79
股息,,,,,,,,
除税及股息后盈利/(亏损),-145.774,-54.736,-324.425,-2.224,-436.22,-8.168,-165.189,18.79
基本每股盈利(仙),-0.680000,-0.030000,-1.630000,-0.010000,-2.490000,-0.050000,-1.090000,0.140000
摊薄每股盈利(仙),-0.680000,-0.030000,-1.630000,-0.010000,-2.490000,-0.050000,-1.090000,0.140000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-362.506,-75.844,-219.986,-108.703,-225.774,-151.127,-399.13,-163.202
折旧,-27.458,-8.645,-18.876,-12.716,-19.113,-9.003,-18.241,-16.873
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-95.489,-31.497,-131.672,-44.644,-101.405,-36.338,-66.631,-34.49
利息费用/融资成本,-121.366,-31.796,-39.724,-4.606,-16.949,-8.695,-19.619,-7.327
毛利,106.095,12.332,36.018,9.824,20.195,48.901,55.818,48.249
经营盈利,-73.157,-35.56,-330.193,-8.595,-818.703,-13.6,-232.703,22.491
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
