报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,2927.989,1427.583,2607.504,1516.325,2969.033,1603.098,2811.871,1367.099
除税前盈利/(亏损),391.221,234.097,349.389,235.38,469.675,290.527,541.549,230.606
税项,-53.425,-39.713,-41.484,-29.731,-47.856,-38.426,-55.375,-24.887
除税后盈利/(亏损),337.796,194.384,307.905,205.649,421.819,252.101,486.174,205.719
少数股东权益,36.221,23.696,0.64,-0.668,-1.714,-1.729,3.735,2.933
股东应占盈利/(亏损),301.575,170.688,307.265,206.317,423.533,253.83,482.439,202.786
股息,194.474,,204.071,,206.135,,191.751,
除税及股息后盈利/(亏损),107.101,170.688,103.194,206.317,217.398,253.83,290.688,202.786
基本每股盈利(仙),30.000000,17.000000,30.000000,20.200000,42.000000,26.100000,51.000000,21.600000
摊薄每股盈利(仙),30.000000,17.000000,30.000000,20.200000,42.000000,25.900000,51.000000,21.400000
每股股息(仙),24.000000,--,21.200000,--,20.100000,--,19.400000,--
销售成本,-2093.318,-1009.556,-1790.744,-1060.612,-2072.834,-1105.989,-1849.184,-910.78
折旧,-51.25,-30.856,-44.983,-22.746,-45.445,-22.803,-44.127,-21.159
销售及分销费用,-290.422,-138.741,-247.841,-126.996,-244.57,-116.949,-205.952,-114.242
一般及行政费用,-176.355,-90.332,-148.264,-73.966,-136.978,-68.05,-167.512,-77.13
利息费用/融资成本,-43.291,-23.271,-52.564,-23.88,-25.389,-10.706,-28.871,-12.722
毛利,834.671,418.027,816.76,455.713,896.199,497.109,962.687,456.319
经营盈利,391.221,234.097,349.389,235.38,469.675,290.527,541.549,230.606
应占联营公司盈利,-0.083,3.306,1.062,2.517,-3.108,-2.306,-4.051,-1.372
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
