报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,227.205,98.018,248.883,130.322,414.315,206.623,602.624,271.811
除税前盈利/(亏损),-183.184,-80.228,-142.585,-62.459,-6.753,12.496,79.047,23.676
税项,-14.099,-1.36,-2.426,-2.16,-5.163,-2.285,-20.236,-10.169
除税后盈利/(亏损),-197.283,-81.588,-145.011,-64.619,-11.916,10.211,58.811,13.507
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-197.283,-81.588,-145.011,-64.619,-11.916,10.211,58.811,13.507
股息,,,,,,,27.795,
除税及股息后盈利/(亏损),-197.283,-81.588,-145.011,-64.619,-11.916,10.211,31.016,13.507
基本每股盈利(仙),-56.780000,-23.480000,-41.740000,-18.600000,-3.430000,2.940000,18.820000,4.800000
摊薄每股盈利(仙),-56.780000,-23.480000,-41.740000,-18.600000,-3.430000,2.940000,18.760000,--
每股股息(仙),--,--,--,--,--,--,8.000000,--
销售成本,-179.099,-57.912,-152.097,-77.478,-176.121,-84.389,-235.908,-89.158
折旧,-34.451,-19.178,-43.756,-21.334,-39.703,-19.136,-40.389,-20.568
销售及分销费用,-117.587,-60.304,-158.699,-82.038,-161.985,-81.412,-186.92,-102.553
一般及行政费用,-61.122,-27,-59.693,-30.316,-66.452,-31.918,-65.903,-29.541
利息费用/融资成本,-27.651,-13.887,-7.673,-2.711,-4.542,-1.874,-5.017,-2.472
毛利,48.106,40.106,96.786,52.844,238.194,122.234,366.716,182.653
经营盈利,-183.184,-80.228,-142.585,-62.459,-6.753,12.496,79.047,23.676
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
