报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,107.014,212.232,102.037,210.019,110.469,270.709,153.85,268.473
除税前盈利/(亏损),-12.466,-24.282,-5.813,-10.858,-4.3,16.049,7.186,32.024
税项,-0.705,0.396,-0.625,-0.082,0.569,-5.993,-2.821,-2.428
除税后盈利/(亏损),-13.171,-23.886,-6.438,-10.94,-3.731,10.056,4.365,29.596
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-13.171,-23.886,-6.438,-10.94,-3.731,10.056,4.365,29.596
股息,,,,,,,,
除税及股息后盈利/(亏损),-13.171,-23.886,-6.438,-10.94,-3.731,10.056,4.365,29.596
基本每股盈利(仙),-3.930000,-7.480000,-2.010000,-4.050000,-1.400000,3.780000,1.640000,
摊薄每股盈利(仙),-3.930000,-7.480000,-2.010000,-4.050000,-1.400000,3.780000,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-73.938,-158.081,-69.599,-150.823,-76.276,-162.681,-96.906,-174.827
折旧,-1.268,-2.442,-1.272,-4.042,-3.015,-5.998,-2.874,-5.657
销售及分销费用,-4.416,-8.288,-5.093,-9.294,-4.231,-11.095,-5.152,-15.627
一般及行政费用,-34.259,-69.159,-33.193,-69.01,-43.732,-81.214,-44.649,-47.58
利息费用/融资成本,-0.603,--,--,-0.419,-0.413,-1,-0.503,-0.169
毛利,33.076,54.151,32.438,59.196,34.193,108.028,56.944,93.646
经营盈利,-13.498,-24.356,-5.865,-10.562,-3.934,16.532,7.404,31.609
应占联营公司盈利,1.188,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
