报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,89.46,81.371,13.998,48.418,30.327,67.27,35.433,115.439
除税前盈利/(亏损),-96.204,-1409.438,-784.022,124.595,66.845,117.251,87.626,150.459
税项,-1.446,-13.38,-2.005,-0.122,-2.383,0.958,-2.662,-5.586
除税后盈利/(亏损),-97.65,-1422.818,-786.027,124.473,64.462,118.209,84.964,144.873
少数股东权益,,,,,,,,9.205
股东应占盈利/(亏损),-97.65,-1422.818,-786.027,124.473,64.462,118.209,84.964,135.668
股息,,,,41.429,,41.429,,41.175
除税及股息后盈利/(亏损),-97.65,-1422.818,-786.027,83.044,64.462,76.78,84.964,94.493
基本每股盈利(仙),-3.540000,-51.520000,-28.460000,4.510000,2.340000,4.310000,3.100000,4.940000
摊薄每股盈利(仙),-3.540000,-51.520000,-28.460000,4.490000,2.310000,4.290000,3.080000,4.940000
每股股息(仙),--,--,--,1.500000,--,1.500000,--,1.500000
销售成本,-79.738,-56.669,--,--,--,--,--,--
折旧,-0.748,-1.745,-0.925,-1.802,-0.911,-1.352,-0.608,-0.923
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-0.401,-0.724,-0.349,-1.94,-1.439,-2.547,-0.415,-25.394
毛利,9.722,24.702,13.998,48.418,30.327,67.27,35.433,115.439
经营盈利,-96.204,-1409.438,-784.022,124.595,66.845,117.251,87.626,150.459
应占联营公司盈利,-66.319,-97.3,13.302,3.46,-0.26,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
