报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1647.96,809.034,1721.726,883.433,1871.876,952.875,1964.556,971.916
除税前盈利/(亏损),2872.043,1281.397,1134.831,485.38,1269.343,548.423,1461.481,441.838
税项,-210.657,-46.244,-146.276,-54.183,-198.179,-48.84,-185.164,-59.28
除税后盈利/(亏损),2661.386,1235.153,988.555,431.197,1071.164,499.583,1276.317,382.558
少数股东权益,4.197,1.135,1.786,0.917,2.65,0.491,1.81,0.461
股东应占盈利/(亏损),2657.189,1234.018,986.769,430.28,1068.514,499.092,1274.507,382.097
股息,635.106,435.264,238.391,73.671,247.785,100.4,522.672,115.165
除税及股息后盈利/(亏损),2022.083,798.754,748.378,356.609,820.729,398.692,751.835,266.932
基本每股盈利(仙),903.100000,419.200000,334.700000,145.900000,361.900000,169.000000,431.600000,129.400000
摊薄每股盈利(仙),903.100000,419.200000,334.700000,145.900000,361.900000,169.000000,431.600000,129.400000
每股股息(仙),216.000000,148.000000,81.000000,25.000000,84.000000,34.000000,177.000000,39.000000
销售成本,-660.01,-320.765,-701.693,-364.719,-790.301,-412.129,-842.6,-417.591
折旧,-54.851,-26.569,-55.407,-24.709,-50.121,-26.161,-49.105,-24.455
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,--,--,--,--
利息费用/融资成本,-6.138,-3.387,-7.826,-4.355,-9.87,-5.479,-15.169,-7.882
毛利,987.95,488.269,1020.033,518.714,1081.575,540.746,1121.956,554.325
经营盈利,647.866,349.486,592.306,311.926,556.51,313.967,691.256,355.333
应占联营公司盈利,20.874,6.267,-26.821,-50.207,34.345,32.921,61.205,47.939
币种,港币,港币,港币,港币,港币,港币,港币,港币
