报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
营业额,1544.838,772.367,1801.501,896.291,1627.889,797.4,785.081,1664.111
除税前盈利/(亏损),-167.033,-88.571,-92.74,13.171,-97.936,4.2,-256.403,-87.11
税项,-8.758,-6.631,-14.618,-4.817,-10.976,-2.248,-14.191,-14.458
除税后盈利/(亏损),-175.791,-95.202,-107.358,8.354,-108.912,1.952,-270.594,-101.568
少数股东权益,-69.993,-31.546,-29.703,3.465,-5.75,-4.598,-6.051,-0.136
股东应占盈利/(亏损),-105.798,-63.656,-77.655,4.889,-103.162,6.55,-264.543,-101.432
股息,,,,,,,,
除税及股息后盈利/(亏损),-105.798,-63.656,-77.655,4.889,-103.162,6.55,-264.543,-101.432
基本每股盈利(仙),-4.500000,-4.170000,-6.200000,0.400000,-10.800000,0.700000,-31.800000,-12.200000
摊薄每股盈利(仙),-4.500000,-4.170000,-6.200000,0.400000,-10.800000,0.700000,-31.800000,-12.200000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-1468.119,-720.209,-1618.296,-775.635,-1449.177,-719.398,-691.037,-1490.82
折旧,-29.154,-15.032,-27.851,-11.264,-29.118,-13.717,-12.271,-20.407
销售及分销费用,-44.113,-18.152,-45.709,-19.094,-38.414,-20.341,-21.862,-46.217
一般及行政费用,-177.582,-102.394,-155.417,-82.144,-172.665,-77.613,-99.98,-166.885
利息费用/融资成本,-27.223,-15.884,-14.653,-8.522,-9.436,-3.677,-4.893,-7.616
毛利,76.719,52.158,183.205,120.656,178.712,78.002,94.044,173.291
经营盈利,-167.033,-88.571,-92.74,13.171,-97.936,4.2,-256.403,-87.11
应占联营公司盈利,8.088,0.362,4.931,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
