报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,139.53,235.51962,118.493,369.569772,219.006,408.127724,233.041,325.454623
除税前盈利/(亏损),-25.877,-0.149564,4.411,32.881714,32.745,76.756078,47.645,47.279534
税项,-0.494,-0.861377,-0.876,-7.317439,-7.26,-14.449841,-8.475,-7.785708
除税后盈利/(亏损),-26.371,-1.010941,3.535,25.564275,25.485,62.306237,39.17,39.493826
少数股东权益,,,,-0.008952,-0.009,0.306436,0.075,0.126428
股东应占盈利/(亏损),-26.371,-1.010941,3.535,25.573227,25.494,61.999801,39.095,39.367398
股息,,,,,,60,,4.5
除税及股息后盈利/(亏损),-26.371,-1.010941,3.535,25.573227,25.494,1.999801,39.095,34.867398
基本每股盈利(仙),-2.750000,-0.120000,0.440000,3.350000,3.500000,,5.590000,
摊薄每股盈利(仙),-2.750000,-0.120000,0.440000,3.350000,3.500000,--,5.590000,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-147.392,-195.53943,-98.823,-291.561447,-162.75,-293.961663,-171.662,-256.736029
折旧,-9.06,-19.53477,-10.624,-19.973716,-9.624,-20.385593,-10.375,-19.124279
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-19.509,-40.625997,-16.612,-46.261694,-24.415,-39.283432,-14.726,-22.909528
利息费用/融资成本,-3.344,-2.707727,--,-0.419549,-0.193,-0.642057,-0.349,-0.742461
毛利,-7.862,39.98019,19.67,78.008325,56.256,114.166061,61.379,68.718594
经营盈利,-22.533,2.558163,4.411,33.301263,32.938,77.398135,47.994,48.021995
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
