报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,3558.109,19458.826,12713.794,7325.182,3098.987,16695.543,12465.78,7675.297
除税前盈利/(亏损),621.406,4732.7,2819.186,1551.847,629.833,3679.191,3065.961,1729.511
税项,-86.005,-864.505,-474.99,-292.111,-117.248,-772.032,-626.822,-359.721
除税后盈利/(亏损),535.401,3868.195,2344.196,1259.736,512.585,2907.159,2439.139,1369.79
少数股东权益,,334.764,250.8,167.2,,35.78,,
股东应占盈利/(亏损),535.401,3533.431,2093.396,1092.536,512.585,2871.379,2439.139,1369.79
股息,,1454.615,,600.902,,1291.909,,666.123
除税及股息后盈利/(亏损),535.401,2078.816,2093.396,491.634,512.585,1579.47,2439.139,703.667
基本每股盈利(仙),,50.000000,,15.000000,,41.000000,,19.000000
摊薄每股盈利(仙),--,50.000000,--,15.000000,--,41.000000,--,19.000000
每股股息(仙),--,25.000000,--,10.000000,--,17.945000,--,9.000000
销售成本,-2470.345,-13110.247,-8379.407,-4889.932,-2111.498,-10407.165,-7697.047,-4855.441
折旧,--,-837.207,--,-316.34,--,-622.358,--,-306.434
销售及分销费用,-56.89,-232.693,-164.694,-95.195,-38.992,-155.924,-105.976,-71.526
一般及行政费用,-438.978,-1809.904,-1299.69,-806.7,-389.255,-1839.854,-1305.974,-876.686
利息费用/融资成本,-316.815,-1155.272,-816.487,-498.01,-168.293,-925.786,-651.616,-440.345
毛利,1087.764,6348.579,4334.387,2435.25,987.489,6288.378,4768.733,2819.856
经营盈利,621.406,4732.7,2819.186,1551.847,629.833,3679.191,3065.961,1729.511
应占联营公司盈利,36.586,173.253,130.446,75.453,48.599,73.904,46.545,41.008
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
