报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1520.71,29.74,102.786,83.203,2198.59,18.843,70.856151,34.886
除税前盈利/(亏损),-321.347,-64.705,-742.978,-347.982,191.314,502.256,6.437854,-133.511
税项,-15.196,-2.302,6.685,-5.777,-107.854,5.906,-0.490857,-1.84
除税后盈利/(亏损),-336.543,-67.007,-708.931,-353.759,83.46,508.162,5.946997,-135.351
少数股东权益,-48.062,-9.633,-23.089,-0.261,41.64,-9.64,-21.319367,-0.515
股东应占盈利/(亏损),-288.481,-57.374,-685.842,-353.498,41.82,517.802,27.266364,-134.836
股息,,,,,,,,
除税及股息后盈利/(亏损),-288.481,-57.374,-685.842,-353.498,41.82,517.802,27.266364,-134.836
基本每股盈利(仙),-5.230000,-1.040000,-12.430000,-6.400000,0.760000,9.380000,0.590000,-2.920000
摊薄每股盈利(仙),-5.230000,-1.040000,-12.430000,-6.400000,0.760000,9.380000,0.590000,-2.920000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-1706.522,-20.98,-74.269,-53.649,-2015.599,-17.636,-65.032691,-32.159
折旧,-1.098,-0.681,-2.174,-1.462,-3.969,-2.369,-4.984972,-2.567
销售及分销费用,-26.13,-14.716,-31.694,-8.927,-22.998,-7.967,--,--
一般及行政费用,-73.718,-31.511,-41.611,-24.988,-57.169,-25.3,-62.615955,-20.168
利息费用/融资成本,-38.761,-22.089,-0.077,-1.226,-50.353,-44.827,-2.837941,-1.367
毛利,-185.812,8.76,28.517,29.554,182.991,1.207,5.82346,2.727
经营盈利,-321.347,-64.705,-742.978,-347.982,191.314,502.256,6.437854,-133.511
应占联营公司盈利,0.222,-1.113,-3.013,-2.623,-41.337,-48.202,-28.952834,-10.717
币种,港币,港币,港币,港币,港币,港币,港币,港币
