报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1223.022,412.668,1195.259,387.38,1708.932,836.504,2217.985,1071.469
除税前盈利/(亏损),-174.852,-147.401,-422.842,-161.817,-131.371,200.497,79.415,100.929
税项,-17.403,1.215,7.945,-0.363,-14.887,-18.732,-32.67,-30.128
除税后盈利/(亏损),-207.55,-162.565,-414.897,-162.18,-146.258,181.765,46.745,70.801
少数股东权益,0.634,-7.772,-24.14,-25.281,-41.144,-4.348,11.473,2.499
股东应占盈利/(亏损),-208.184,-154.793,-390.757,-136.899,-105.114,186.113,35.272,68.302
股息,,,,,,,,
除税及股息后盈利/(亏损),-208.184,-154.793,-390.757,-136.899,-105.114,186.113,35.272,68.302
基本每股盈利(仙),-20.290000,-15.080000,-38.080000,-13.340000,-10.240000,18.140000,3.440000,6.660000
摊薄每股盈利(仙),-21.450000,--,-38.080000,-13.340000,-10.240000,18.140000,3.440000,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-1030.607,-378.153,-1058.707,-314.815,-1176.879,-533.946,-1456.82,-683.568
折旧,-56.959,-21.662,-47.836,-22.925,-43.669,-20.53,-48.225,-23.763
销售及分销费用,-110.757,-43.188,-117.49,-51.537,-151.486,-71.019,-173.512,-80.514
一般及行政费用,-198.938,-83.728,-216.525,-95.01,-234.321,-118.141,-256.447,-111.434
利息费用/融资成本,-60.747,-28.931,-50.789,-26.222,-94.13,-61.465,-130.383,-68.251
毛利,192.415,34.515,136.552,72.565,532.053,302.558,761.165,387.901
经营盈利,-174.852,-147.401,-422.842,-161.817,-131.371,58.917,79.415,169.232
应占联营公司盈利,0.173,0.337,-2.507,-1.692,-1.575,0.06,0.171,-0.239
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
