报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,24.124,148.611,115.168,80.273,29.361,160.036,120.364,82.302
除税前盈利/(亏损),-2.676,12.439,8.741,8.138,-3.202,18.747,15.444,12.882
税项,-0.06,-2.517,-2.07,-1.986,-0.172,-3.778,-2.324,-2.23
除税后盈利/(亏损),-2.736,9.922,6.671,6.152,-3.374,14.969,13.12,10.652
少数股东权益,,,,,,,,
股东应占盈利/(亏损),-2.736,9.922,6.671,6.152,-3.374,14.969,13.12,10.652
股息,,,,,,,,
除税及股息后盈利/(亏损),-2.736,9.922,6.671,6.152,-3.374,14.969,13.12,10.652
基本每股盈利(仙),-0.680000,2.500000,1.790000,1.770000,-1.050000,4.990000,4.370000,3.550000
摊薄每股盈利(仙),-0.680000,2.500000,1.790000,1.770000,-1.050000,4.990000,4.370000,3.550000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-14.364,-81.548,-65.806,-45.129,-18.501,-91.903,-70.238,-48.378
折旧,-1.052,-2.854,-1.797,-0.854,-0.355,-1.606,-1.213,-0.795
销售及分销费用,-2.558,-11.152,-8.097,-5.525,-2.715,-10.67,-7.615,-4.957
一般及行政费用,-10.002,-43.6,-32.552,-21.595,-11.451,-38.547,-26.976,-16.054
利息费用/融资成本,-0.002,-0.037,-0.036,-0.031,-0.008,-0.128,-0.123,-0.073
毛利,9.76,67.063,49.362,35.144,10.86,68.133,50.126,33.924
经营盈利,-2.676,12.439,8.741,8.138,-3.202,18.747,15.444,12.882
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
