报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1112.881,504.614,1894.465,416.399,1029.359,573.097,1112.776,520.658
除税前盈利/(亏损),2556.443,1910.777,6299.904,617.529,3106.93,430.001,1601.675,300.187
税项,-464.337,-213.764,-591.656,-108.21,-511.461,-220.862,-345.29,-130.436
除税后盈利/(亏损),2092.106,1697.013,5708.248,509.319,2595.469,209.139,1256.385,169.751
少数股东权益,37.964,25.927,-4.706,-3.831,-4.551,-0.836,-28.137,-20.054
股东应占盈利/(亏损),2054.142,1671.086,5712.954,513.15,2600.02,209.975,1284.522,189.805
股息,301.354,,489.7,,226.015,,150.677,
除税及股息后盈利/(亏损),1752.788,1671.086,5223.254,513.15,2374.005,209.975,1133.845,189.805
基本每股盈利(仙),136.000000,110.910000,379.000000,34.060000,172.560000,13.940000,85.250000,12.600000
摊薄每股盈利(仙),--,--,--,--,--,--,--,--
每股股息(仙),20.000000,--,32.500000,--,15.000000,--,10.000000,--
销售成本,-504.974,-212.874,-1228.083,-199.016,-583.432,-340.451,-671.452,-326.31
折旧,-23.813,-11.473,-28.354,-15.884,-32.888,-16.018,-32.152,-17.502
销售及分销费用,-86.85,-49.894,-76.949,-24.12,-52.8,-27.779,-48.59,-19.553
一般及行政费用,-305.972,-176.102,-295.985,-151.468,-303.62,-156.243,-291.813,-138.264
利息费用/融资成本,-153.841,-71.977,-179.817,-89.462,-263.349,-118.6,-191.361,-96.058
毛利,607.907,291.74,666.382,217.383,445.927,232.646,441.324,194.348
经营盈利,2556.443,1910.777,6299.904,617.529,3106.93,430.001,1601.675,300.187
应占联营公司盈利,99.148,64.925,12.169,-1.032,6.226,--,1.263,-0.019
币种,港币,港币,港币,港币,港币,港币,港币,港币
