报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,1278.704,529.002,559.959,208.153,1736.278,413.954,524.283,3.126
除税前盈利/(亏损),124.841,65.341,64.894,-122.909,-83.418,14.698,20.787,-2.335
税项,-4.788,-1.669,-10.09,-1.484,-15.576,-11.476,-9.12,
除税后盈利/(亏损),120.053,63.672,54.804,-124.393,-98.994,3.222,11.667,-2.335
少数股东权益,1.033,-0.315,0.103,,,,,
股东应占盈利/(亏损),119.02,63.987,54.701,-124.393,-98.994,3.222,11.667,-2.335
股息,,,,,,,,
除税及股息后盈利/(亏损),119.02,63.987,54.701,-124.393,-98.994,3.222,11.667,-2.335
基本每股盈利(仙),0.800000,0.430000,0.390000,-0.940000,-1.080000,0.040000,0.270000,-0.130000
摊薄每股盈利(仙),0.790000,0.430000,0.390000,-0.940000,-1.080000,0.040000,0.270000,-0.130000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-457.031,-180.497,-259.61,-86.148,-1545.128,-340.643,-475.13,-2.354
折旧,-364.828,-156.542,-269.144,-80.518,-86.007,-20.373,-4.214,-1.119
销售及分销费用,--,-2.951,-0.646,--,-0.072,--,-0.137,-0.012
一般及行政费用,-325.549,-148.422,-219.974,-87.528,-190.797,-67.369,-40.225,-11.887
利息费用/融资成本,-463.548,-173.823,-250.983,-159.935,-62.762,-19.813,-7.694,-0.194
毛利,821.673,348.505,300.349,122.005,191.15,73.311,49.153,0.772
经营盈利,124.841,65.341,64.894,-122.909,-83.418,34.511,28.481,-2.335
应占联营公司盈利,0.035,--,-33.358,-20.672,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,港币
