报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,30787.654,13705.335,24035.567,10460.893,21079.494,10134.594,21115.249,9984.31
除税前盈利/(亏损),2968.812,1189.398,2633.154,1079.688,2546.489,1091.821,2317.313,951.437
税项,-469.35,-216.958,-397.596,-177.801,-401.323,-212.246,-352.981,-165.022
除税后盈利/(亏损),2499.462,972.44,2235.558,901.887,2145.166,879.575,1964.332,786.415
少数股东权益,383.565,184.631,358.356,192.807,340.721,178.568,305.502,151.918
股东应占盈利/(亏损),2115.897,787.809,1877.202,709.08,1804.445,701.007,1658.83,634.497
股息,373.14,135.687,322.123,118.672,271.091,101.643,236.747,101.444
除税及股息后盈利/(亏损),1742.757,652.122,1555.079,590.408,1533.354,599.364,1422.083,533.053
基本每股盈利(仙),125.000000,46.000000,111.000000,42.000000,107.000000,41.000000,98.000000,38.000000
摊薄每股盈利(仙),125.000000,46.000000,111.000000,42.000000,106.000000,41.000000,98.000000,37.000000
每股股息(仙),22.000000,8.000000,19.000000,7.000000,16.000000,6.000000,14.000000,6.000000
销售成本,-26606.662,-11786.516,-20423.98,-8753.449,-17658.619,-8450.862,-17975.806,-8491.594
折旧,-541.294,-268.15,-490.276,-239.828,-457.615,-221.117,-416.088,-202.802
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,-2178.782,-958.227,-1871.749,-856.879,-1720.07,-823.575,-1587.063,-732.97
利息费用/融资成本,-159.825,-71.166,-145.209,-74.337,-134.65,-68.04,-102.419,-53.322
毛利,4180.992,1918.819,3611.587,1707.444,3420.875,1683.732,3139.443,1492.716
经营盈利,3063.853,1234.4,2677.36,1100.078,2578.014,1103.576,2328.355,960.275
应占联营公司盈利,64.784,26.164,101.003,53.947,103.125,56.285,91.377,44.484
币种,港币,港币,港币,港币,港币,港币,港币,港币
