报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30
报表类型,年报,中报,年报,中报,年报,中报,年报,中报
营业额,19115.255,8154.29,11827.268,6479.513,9572.424,3935.393,6976.151,2658.21
除税前盈利/(亏损),3625.592,1527.61,2084.989,1112.2,1884.394,1020.104,1448.706,569.03
税项,-1673.64,-669.129,-1078.381,-510.904,-976.901,-465.035,-665.773,-249.421
除税后盈利/(亏损),1951.952,858.481,1006.608,601.296,907.493,555.069,782.933,319.609
少数股东权益,312.024,108.121,125.646,34.674,95.333,16.679,-26.459,10.139
股东应占盈利/(亏损),1639.928,750.36,880.962,566.622,812.16,538.39,809.392,309.47
股息,670.393,,400.736,,295.087,50.109,242.195,
除税及股息后盈利/(亏损),969.535,750.36,480.226,566.622,517.073,488.281,567.197,309.47
基本每股盈利(仙),61.350000,28.090000,32.300000,20.460000,29.170000,19.340000,29.080000,11.120000
摊薄每股盈利(仙),61.280000,28.070000,32.300000,--,29.170000,19.340000,29.080000,11.120000
每股股息(仙),25.000000,--,15.000000,--,10.600000,1.800000,8.700000,--
销售成本,-14003.778,-5962.865,-8550.184,-4857.184,-6926.148,-2779.194,-4908.782,-1846.42
折旧,-53.328,-22.667,-41.67,-19.455,-34.329,-17.89,-25.351,-10.765
销售及分销费用,-926.166,-345.523,-592.275,-191.564,-488.511,-101.118,-379.292,-99.671
一般及行政费用,-799.638,-332.218,-489.359,-237.609,-401.71,-178.464,-390.609,-142.671
利息费用/融资成本,-267.859,-118.129,-157.419,-78.899,-91.451,-59.04,-65.155,-34.784
毛利,5111.477,2191.425,3277.084,1622.329,2646.276,1156.199,2067.369,811.79
经营盈利,3625.592,1527.61,2084.989,1112.2,1884.394,1020.104,1448.706,569.03
应占联营公司盈利,0.003,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
