报告期,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,2216.915,7324.415,3257.502,8594.364,3809.526,10038.653,4144.907,10872.404
除税前盈利/(亏损),-118.601,87.194,-123.204,-167.288,-219.643,61.531,-100.281,32.681
税项,21.13,-10.577,-27.545,-0.443,25.263,-10.424,-22.105,-5.133
除税后盈利/(亏损),-97.471,76.617,-150.749,-167.731,-194.38,51.107,-122.386,27.548
少数股东权益,-17.782,-10.422,-26.617,24.526,-44.23,25.51,10.841,-76.819
股东应占盈利/(亏损),-79.689,87.039,-124.132,-192.257,-150.15,25.597,-133.227,104.367
股息,,,,,,489.788,,390.519
除税及股息后盈利/(亏损),-79.689,87.039,-124.132,-192.257,-150.15,-464.191,-133.227,-286.152
基本每股盈利(仙),-1.280000,1.400000,-2.000000,-3.100000,-2.430000,0.410000,-2.150000,1.680000
摊薄每股盈利(仙),-1.280000,1.400000,-2.000000,-3.100000,-2.430000,0.410000,-2.150000,1.680000
每股股息(仙),--,--,--,--,--,7.889000,--,6.289600
销售成本,-1865.208,-6032.376,-3013.748,-7681.718,-3383.658,-8558.05,-3553.837,-9512.152
折旧,-28.802,-62.547,-31.662,-63.977,-30.669,-65.021,-34.197,-68.042
销售及分销费用,-32.929,-121.358,-53.412,-170.64,-85.635,-175.479,-70.722,-176.781
一般及行政费用,-360.299,-1111.508,-360.07,-1076.619,-520.561,-1040.7,-535.826,-1036.034
利息费用/融资成本,-123.992,-241.552,-2.788,-238.127,-45.316,-288.579,-91.21,-277.173
毛利,351.707,1292.039,243.754,912.646,425.868,1480.603,591.07,1360.252
经营盈利,5.391,173.64,-120.416,-168.395,-174.327,295.929,-9.071,192.7
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
