报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,27.263,65.826,37.221,57.247,24.891,51.27,25.577,53.555
除税前盈利/(亏损),5.493,36.691,2.542,6.545,2.314,487.861,-3.426,234.573
税项,-2.414,-2.585,2.289,-4.974,-1.646,-1.692,-1.238,3.431
除税后盈利/(亏损),3.079,34.106,4.831,1.571,0.668,486.169,-4.664,238.004
少数股东权益,,,,,,,,114.404
股东应占盈利/(亏损),3.079,34.106,4.831,1.571,0.668,486.169,-4.664,123.6
股息,,,,,,549.916,,
除税及股息后盈利/(亏损),3.079,34.106,4.831,1.571,0.668,-63.747,-4.664,123.6
基本每股盈利(仙),0.290000,3.410000,0.500000,0.160000,0.070000,56.520000,-0.600000,17.240000
摊薄每股盈利(仙),0.280000,3.270000,0.330000,0.050000,0.070000,55.930000,-0.600000,16.240000
每股股息(仙),--,21.300000,--,--,--,57.670000,--,--
销售成本,--,--,--,--,--,--,--,--
折旧,-0.435,-0.478,-0.036,-0.08,-0.016,-0.141,-0.081,-0.386
销售及分销费用,--,--,--,--,--,--,--,--
一般及行政费用,--,--,--,--,-21.171,--,-22.554,--
利息费用/融资成本,-16.69,-33.611,-22.345,-26.877,-12.981,-26.07,-12.93,-32.457
毛利,27.263,65.826,37.221,57.247,24.891,51.27,25.577,53.555
经营盈利,22.183,70.302,24.887,33.422,15.295,513.931,9.504,267.03
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
