报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,178.216,206.313,78.395,129.986,47.064,60.899,31.966,201.768
除税前盈利/(亏损),-179.206,-3686.741,-1470.911,722.843,50.814,1846.191,1329.813,-4.481
税项,-22.418,497.893,218.886,-256.869,-37.014,-323.813,-264.15,-7.978
除税后盈利/(亏损),-201.624,-3188.848,-1252.025,465.974,13.8,1522.378,1065.663,-12.459
少数股东权益,-54.753,-109.947,1.621,-58.424,-0.099,-0.187,-0.154,-0.044
股东应占盈利/(亏损),-146.871,-3078.901,-1253.646,524.398,13.899,1522.565,1065.817,-12.415
股息,,,,,,,,
除税及股息后盈利/(亏损),-146.871,-3078.901,-1253.646,524.398,13.899,1522.565,1065.817,-12.415
基本每股盈利(仙),-3.010000,-74.570000,-30.570000,14.770000,0.450000,68.630000,63.650000,-0.310000
摊薄每股盈利(仙),-3.010000,-74.570000,-30.570000,14.770000,0.440000,68.630000,53.640000,-0.310000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-97.099,-36.725,--,--,--,--,--,-106.268
折旧,-28.669,-13.225,-2.513,-5.586,-2.822,-5.487,-2.738,-6.663
销售及分销费用,--,--,--,--,--,--,--,-7.404
一般及行政费用,-101.996,-132.854,-51.385,-89.284,-35.026,-75.433,-40.119,-117.769
利息费用/融资成本,-42.975,-87.873,-44.301,-87.878,-42.24,-66.354,-31.327,-15.296
毛利,81.117,169.588,78.395,129.986,47.064,60.899,31.966,95.5
经营盈利,-179.206,-3686.741,-1470.911,722.843,50.814,1846.191,1329.813,-4.481
应占联营公司盈利,-0.375,-1.567,-0.254,--,--,--,--,0.008
币种,港币,港币,港币,港币,港币,港币,港币,港币
