报告期,2015-09-30,2015-03-31,2014-09-30,2014-03-31,2013-09-30,2013-03-31,2012-09-30,2012-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,82.901,245.314,161.8,152.836,,,,5.078
除税前盈利/(亏损),-390.923,-543.94,-135.238,-134.568,-56.023,-59.292,-39.105,-97.69
税项,-2.472,-4.469,-0.41,10.967,2.99,-1.084,-0.641,-3.576
除税后盈利/(亏损),-393.395,-548.409,-135.648,-123.601,-53.033,-60.376,-39.746,-101.266
少数股东权益,-32.001,-52.711,-24.444,-24.984,-9.718,-12.59,-5.587,-9.909
股东应占盈利/(亏损),-361.394,-495.698,-111.204,-98.617,-43.315,-47.786,-34.159,-91.357
股息,,,,,,,,
除税及股息后盈利/(亏损),-361.394,-495.698,-111.204,-98.617,-43.315,-47.786,-34.159,-91.357
基本每股盈利(仙),-9.300000,-15.190000,-3.740000,-3.570000,-2.460000,-2.970000,-2.240000,-9.830000
摊薄每股盈利(仙),-9.300000,-15.190000,-3.740000,-3.570000,-2.460000,-2.970000,-2.240000,-9.830000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-106.969,-278.159,-185.569,-164.315,--,--,--,--
折旧,-29.289,-55.657,-27.75,-43.591,-5.714,-9.674,-4.919,-9.348
销售及分销费用,-4.901,-22.971,-8.699,-2.249,--,--,--,--
一般及行政费用,-68.409,-120.41,-46.823,-88.221,-38.904,-70.597,-29.212,-85.168
利息费用/融资成本,-263.275,-360.503,-117.006,-54.024,-19.395,--,-11.657,-16.568
毛利,-24.068,-32.845,-23.769,-11.479,--,--,--,5.078
经营盈利,-127.648,-183.437,-18.232,-80.544,-36.628,-61.23,-27.448,-97.69
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
