报告期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30
报表类型,一季报,年报,三季报,中报,一季报,年报,三季报,中报
营业额,18.893,63.028,44.252,30.42,15.449,72.47,51.897,30.425
除税前盈利/(亏损),-0.265,-77.347,-63.143,-42.398,-28.176,-34.357,-31.502,-27.373
税项,-0.158,-0.365,1.844,2.028,2.079,0.308,1.508,1.508
除税后盈利/(亏损),-0.423,-77.712,-61.299,-40.37,-26.097,-34.049,-29.994,-25.865
少数股东权益,-0.321,-6.064,-0.906,-0.274,-0.249,-4.094,-1.934,-1.504
股东应占盈利/(亏损),-0.102,-71.648,-60.393,-40.096,-25.848,-29.955,-28.06,-24.361
股息,,,,,,,,
除税及股息后盈利/(亏损),-0.102,-71.648,-60.393,-40.096,-25.848,-29.955,-28.06,-24.361
基本每股盈利(仙),-0.001700,-1.180000,-1.000000,-0.670000,-0.430000,-0.600000,-0.590000,-0.520000
摊薄每股盈利(仙),-0.001700,-1.180000,-1.000000,-0.670000,-0.430000,-0.600000,-0.590000,-0.520000
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-13.782,-47.716,-34.027,-23.677,-11.985,-61.8,-47.266,-27.81
折旧,--,-2.684,--,-1.516,--,-1.69,--,-0.868
销售及分销费用,-0.298,-1.493,-1.081,-0.746,-0.402,-1.103,-0.511,-0.232
一般及行政费用,-10.434,-58.635,-42.84,-29.062,-15.153,-61.592,-36.81,-21.541
利息费用/融资成本,-3.716,-10.873,-6.854,-4.891,-2.669,-7.456,-4.99,-3.243
毛利,2.501,8.152,10.225,6.743,3.464,10.67,4.631,2.615
经营盈利,-0.265,-77.347,-63.143,-42.398,-28.176,-34.357,-31.502,-27.373
应占联营公司盈利,1.53,2.637,2.333,1.465,0.219,-1.03,-0.925,-0.602
币种,港币,港币,港币,港币,港币,港币,港币,港币
