报告期,2017-09-30,2017-03-31,2016-09-30,2016-03-31,2015-09-30,2015-03-31,2014-09-30,2014-03-31
报表类型,中报,年报,中报,年报,中报,年报,中报,年报
营业额,13.563,67.672,44.143,44.626,31.277,52.71,15.046,61.658
除税前盈利/(亏损),-332.086,-29.282,187.428,-103.655,-108.005,-151.56,-32.176,-1423.229
税项,-0.284,-1.181,-0.218,0.265,-0.179,0.392,,0.316
除税后盈利/(亏损),-332.37,27.421,187.21,-103.39,-108.184,-151.168,-32.176,-1422.913
少数股东权益,,-0.044,-0.044,-0.828,-0.596,-3.286,-0.299,-8.306
股东应占盈利/(亏损),-332.37,27.465,187.254,-102.562,-107.588,-147.882,-31.877,-1414.607
股息,,,,,,,,
除税及股息后盈利/(亏损),-332.37,27.465,187.254,-102.562,-107.588,-147.882,-31.877,-1414.607
基本每股盈利(仙),-84.000000,7.000000,5.000000,-3.000000,-3.000000,-15.000000,-12.000000,-56.000000
摊薄每股盈利(仙),-84.000000,7.000000,5.000000,-3.000000,--,--,--,--
每股股息(仙),--,--,--,--,--,--,--,--
销售成本,-8.203,-37.683,-32.273,-36.589,-28.511,-46.327,-14.147,-55.223
折旧,-1.833,-3.828,-2.101,-4.338,-1.773,-4.047,-0.742,-5.668
销售及分销费用,-0.154,-0.657,-0.164,-0.966,-0.936,-0.836,-0.921,-3.775
一般及行政费用,-15.417,-37.217,-20.146,-37.662,-15.147,-30.421,-13.457,-25.419
利息费用/融资成本,-2.181,-11.702,-6.368,-10.504,-5.388,-48.795,-19.687,-24.907
毛利,5.36,29.989,11.87,8.037,2.766,6.383,0.899,6.435
经营盈利,-332.086,-29.282,187.428,-103.655,-108.005,-151.56,-32.176,-1423.229
应占联营公司盈利,-0.179,-3.236,-1.722,--,--,--,--,--
币种,港币,港币,港币,港币,港币,港币,港币,港币
