报告期,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31
报表类型,年报,中报,年报,中报,年报,中报,年报,年报
营业额,1818.308,930.897,3617.431,1660.574,3973.132,1794.593,3476.72,3169.03
除税前盈利/(亏损),64.43,34.274,553.571,256.52,525.512,263.337,415.543,318.438
税项,-9.343,-7.392,-86.5,-41.656,-70.338,-37.45,-53.507,-30.494
除税后盈利/(亏损),55.087,26.882,467.071,214.864,455.174,225.887,362.036,287.944
少数股东权益,,,,,-1.061,0.061,7.176,1.059
股东应占盈利/(亏损),55.087,26.882,467.071,214.864,456.235,225.826,354.86,286.885
股息,15.199,,243.181,,60.795,,70.007,65.793
除税及股息后盈利/(亏损),39.888,26.882,223.89,214.864,395.44,225.826,284.853,221.092
基本每股盈利(仙),4.000000,2.000000,31.000000,14.000000,45.000000,23.000000,36.000000,49.000000
摊薄每股盈利(仙),4.000000,2.000000,31.000000,14.000000,45.000000,23.000000,36.000000,49.000000
每股股息(仙),1.000000,--,16.000000,--,4.000000,--,--,--
销售成本,-1328.857,-688.334,-2629.618,-1244.528,-3019.607,-1373.827,-2658.016,-2366.612
折旧,-59.089,-31.715,-67.026,-34.559,-69.795,-34.314,-69.879,-74.123
销售及分销费用,-59.323,-26.565,-64.594,-22.618,-64.272,-25.144,-71.554,-58.088
一般及行政费用,-375.018,-166.842,-417.906,-160.059,-395.5,-144.256,-357.152,-411.188
利息费用/融资成本,-35.96,-35.83,-0.217,-0.151,-6.292,--,-23.488,-47.578
毛利,489.451,242.563,987.813,416.046,953.525,420.766,818.704,802.418
经营盈利,64.43,34.274,553.571,256.52,525.512,263.337,415.543,318.438
应占联营公司盈利,--,--,--,--,--,--,--,--
币种,人民币,人民币,人民币,人民币,人民币,人民币,人民币,人民币
