序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,4,"2,556.590",1.020
2,2017-09-30,1,"2,168.290",0.860
3,2017-06-30,18,"8,366.940",3.600
4,2017-03-31,2,"9,331.490",2.940
5,2016-12-31,16,"17,681.300",5.010
6,2016-09-30,3,"10,224.320",5.590
7,2016-06-30,13,"23,323.710",11.300
8,2016-03-31,9,"24,050.420",9.610
9,2015-12-31,16,"30,121.590",10.500
10,2015-09-30,5,"11,927.210",6.320
11,2015-06-30,31,"78,453.830",21.420
12,2015-03-31,8,"33,501.550",11.800
13,2014-12-31,8,"20,529.930",11.410
14,2014-09-30,4,"23,533.620",9.610
15,2014-06-30,3,"6,601.160",5.560
16,2014-03-31,2,"3,397.720",8.590
17,2013-12-31,3,"5,573.680",11.100
18,2013-09-30,1,"2,122.430",4.630
