科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"87,219,918.62","208,229,306.63","302,188,035.00","448,796,610.91","114,135,606.61","296,608,861.97","404,348,926.28","655,284,693.62","116,307,546.18","351,609,992.46","589,296,147.43","885,056,623.38","182,030,542.41","451,281,255.04","704,477,405.28","1,029,962,813.96","198,210,514.30","530,887,249.50","858,075,499.52","1,189,756,400.49","255,923,466.61","591,548,688.65","1,092,576,922.00","1,700,220,372.53","357,918,230.07","841,353,232.98","1,354,674,379.31","2,162,711,397.30","504,598,130.67","1,164,272,929.27","1,839,334,041.37","2,880,150,872.63","524,025,448.66","1,188,819,450.48","1,875,091,006.96","3,107,814,245.12","599,035,168.02","1,350,583,065.71","2,085,973,328.61","3,470,735,792.27","605,837,345.15","1,428,087,477.94","2,135,981,927.89"
取得子公司及其他营业单位支付的现金净额,,"3,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,"42,193,423.60",,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,"1,019.68","424,887.75",,,"701,835.31","1,155,662.54","6,705.98","20,916.24","29,051.94","1,386,846.42","3,630,532.21","8,248,581.80","9,626,593.39","7,534,720.24","25,903.59","47,441.62","1,604,674.39","2,461,395.18","259,718.76","259,718.76","1,818,572.53"
支付其他与投资活动有关的现金,,,,,,,,,,"15,000,415.00","15,000,000.00",,,,,,,,,,,,"15,000,000.00",,"6,000,000.00","2,226,000.00","2,488,969.37","4,209,000.00",,,"4,061,000.00","4,071,000.00",,,"8,000,000.00","4,363,643,333.32","1,150,000.00","823,150,000.00","823,150,000.00","597,671,680.00","545,017,000.00","3,250,996,419.69","4,343,716,419.69"
收到其他与经营活动有关的现金,"451,886.10","10,259,526.63","11,303,324.22","2,650,933.45","23,709,151.20","3,355,209.53","7,531,768.51","11,820,797.93","20,476,000.83","34,761.28","10,422,236.87","3,317,310.73","4,886,221.77","10,234,860.07","16,617,807.13","3,125,343.70","3,483,522.62","24,652,213.99","48,189,560.30","14,843,597.03","7,669,751.08","1,388,786.33","93,077,306.22","56,043,991.70","11,247,098.38","21,068,025.15","34,586,340.72","50,262,842.26","18,798,335.92","29,942,181.10","44,478,059.57","69,322,974.09","23,571,854.96","33,640,203.68","69,876,306.61","44,233,336.87","20,909,774.12","36,370,769.30","63,417,537.63","83,646,233.99","28,707,381.44","59,091,555.65","90,359,417.74"
投资活动现金流出小计,"71,800.00","3,707,280.00","3,707,280.00","4,390,505.71","687,516.13","1,051,904.80","1,229,591.97","1,449,062.97","52,377.65","16,091,004.29","16,804,402.26","2,102,785.93","140,136.74","3,717,680.50","4,543,552.28","1,629,427.48","3,639,554.71","3,981,950.44","4,330,244.47","4,609,253.02","47,863.25","504,412.80","340,655,271.19","543,691,387.74","126,785,732.25","420,777,940.24","474,390,501.01","1,217,121,349.14","137,900,756.70","377,685,170.69","545,994,615.45","1,005,882,920.58","301,504,276.09","477,650,816.52","1,168,705,591.59","5,871,986,004.92","221,486,680.87","1,213,825,318.93","1,424,439,977.83","1,670,527,969.55","837,540,527.40","3,751,594,420.75","5,156,914,090.09"
经营活动现金流入小计,"87,671,804.72","218,488,833.26","313,491,359.22","451,447,544.36","137,844,757.81","299,964,071.50","411,880,694.79","667,105,491.55","136,783,547.01","351,644,753.74","599,718,384.30","888,373,934.11","186,916,764.18","461,516,115.11","721,095,212.41","1,033,088,157.66","201,694,036.92","555,539,463.49","906,265,059.82","1,204,599,997.52","263,593,217.69","592,937,474.98","1,185,655,247.90","1,756,689,251.98","369,165,328.45","862,421,258.13","1,389,962,555.34","2,214,129,902.10","523,403,172.57","1,194,236,026.61","1,883,841,152.88","2,950,860,693.14","551,227,835.83","1,230,708,235.96","1,954,593,906.96","3,159,582,302.23","619,970,845.73","1,387,001,276.63","2,150,995,540.63","3,556,843,421.44","634,804,445.35","1,487,438,752.35","2,228,159,918.16"
投资活动产生的现金流量净额,"-38,925.00","-3,525,928.46","-3,525,928.46","207,665,150.17","-636,566.13","395,845.20","218,158.03","-1,312.97","-52,377.65","27,261,577.15","26,548,179.18","130,552,345.51","-139,336.74","26,949,519.50","36,313,159.92","125,488,860.82","2,873,669.19","5,554,392.47","5,206,098.44","25,826,789.89","-47,862.25","-501,411.80","-281,717,535.10","-467,528,327.30","-114,004,170.83","-394,839,788.54","-446,982,957.98","-1,157,810,494.04","-47,280,112.27","-276,428,498.80","-443,908,740.81","-863,942,896.43","-301,261,804.74","-477,188,796.16","-1,167,121,151.61","-5,809,208,117.87","-115,475,835.34","-805,237,815.97","-1,003,179,397.84","-1,568,170,335.06","-398,264,683.20","79,118,274.63","-770,448,484.66"
购买商品、接受劳务支付的现金,"69,153,388.90","193,987,796.92","278,277,997.18","374,221,657.73","103,240,571.13","266,639,455.27","360,811,193.31","563,927,157.52","102,993,283.42","262,086,132.35","524,280,874.74","758,271,188.03","167,167,372.72","410,850,193.09","653,221,197.48","910,178,815.62","187,585,462.65","502,990,386.31","790,284,442.47","1,089,459,994.46","234,874,321.52","513,257,988.74","331,452,499.67","449,927,688.38","87,496,586.59","142,091,909.90","319,991,421.07","627,729,388.38","166,424,263.01","309,106,616.40","538,190,869.68","745,006,480.50","183,949,867.42","424,766,915.19","686,424,454.35","987,981,295.92","232,155,899.60","484,353,065.25","671,387,764.94","984,441,295.50","231,045,359.50","472,454,929.17","588,861,609.01"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"707,499,994.00",,,,,,"6,519,098,800.00","6,519,098,800.00","6,506,598,800.00",,,,,,,
支付给职工以及为职工支付的现金,"3,516,275.55","4,834,097.00","7,484,196.26","14,689,929.67","6,508,168.87","8,766,558.67","16,541,600.36","23,702,167.72","5,280,882.44","12,844,743.45","17,954,161.19","26,131,166.02","7,005,371.74","14,331,151.01","16,853,617.13","28,796,368.78","7,682,032.25","15,659,890.03","24,254,205.23","36,675,775.37","10,437,552.15","30,940,709.02","271,668,547.44","386,906,142.42","127,052,127.98","232,689,547.58","298,525,358.58","440,120,809.12","171,202,235.69","270,979,256.74","382,881,663.68","517,837,572.52","203,301,591.21","322,886,593.86","458,204,550.10","608,330,379.84","241,133,360.09","404,396,059.74","560,253,756.82","720,991,922.29","260,359,302.86","431,556,215.60","592,299,231.06"
取得借款收到的现金,,,,"12,000,000.00",,,,,,,,,,,,,,,,"20,080,000.00",,,"436,700,000.00","400,000,000.00","185,000,000.00","488,500,000.00","488,500,000.00","528,500,000.00","70,000,000.00","198,500,000.00","198,500,000.00","264,500,000.00",,,,,,,,,,,
支付的各项税费,"2,658,334.97","6,107,804.15","10,046,758.48","14,144,791.92","5,946,129.08","10,296,511.48","17,760,371.69","23,176,273.27","6,461,086.91","16,344,182.71","22,374,236.27","29,555,762.07","3,695,274.68","16,238,949.35","22,667,706.11","30,904,346.06","2,712,310.77","18,032,484.07","27,474,377.95","39,518,330.68","10,310,607.13","25,471,205.66","60,961,415.37","41,584,076.07","34,708,394.96","42,500,542.30","72,483,834.78","74,508,414.41","25,265,712.46","60,823,087.34","87,977,906.70","90,729,442.35","19,425,305.24","43,015,548.93","55,258,124.72","72,044,951.59","28,374,818.51","50,021,241.65","73,392,707.12","64,475,257.96","22,728,753.84","52,854,591.48","64,915,794.46"
收到其他与筹资活动有关的现金,"1,410.41",,,"9,098,643.95",282.18,,,,,"699,432.60","18,687,690.00","6,700,000.00","8,500,000.00","8,500,000.00","3,500,000.00","15,665,491.74",,,,,"1,000,000.00","179,200,939.28",,,,,,,,"4,710,000.00","46,510,363.69",,,,,,,,,,,,
支付其他与经营活动有关的现金,"7,130,688.98","5,816,306.97","8,724,460.46","30,919,943.57","24,304,726.84","18,624,549.44","13,691,938.22","43,803,748.83","15,116,765.58","25,311,150.68","34,953,905.49","78,712,934.78","15,143,457.40","35,262,118.87","52,211,572.66","64,871,825.85","13,441,882.68","28,132,468.62","55,119,594.14","59,975,620.57","14,199,164.11","19,400,776.75","183,704,996.74","196,929,901.15","42,135,028.60","80,852,995.08","157,206,990.29","199,014,518.21","65,004,213.49","140,623,293.05","260,983,828.29","251,717,130.79","82,186,729.37","176,883,828.77","265,073,780.35","284,435,601.69","86,750,247.04","178,522,389.20","255,152,900.97","301,643,405.29","103,951,321.64","197,239,182.58","310,642,362.16"
筹资活动现金流入小计,"1,410.41",,,"21,098,643.95",282.18,,,,,"699,432.60","18,687,690.00","6,700,000.00","8,500,000.00","8,500,000.00","3,500,000.00","15,665,491.74",,,,"20,080,000.00","1,000,000.00","179,200,939.28","436,700,000.00","400,000,000.00","185,000,000.00","488,500,000.00","488,500,000.00","1,235,999,994.00","70,000,000.00","203,210,000.00","245,010,363.69","264,500,000.00",,"6,519,098,800.00","6,519,098,800.00","6,506,598,800.00",,,,,,,
经营活动现金流出小计,"82,458,688.40","210,746,005.04","304,533,412.38","433,976,322.89","139,999,595.92","304,327,074.86","408,805,103.58","654,609,347.34","129,852,018.35","316,586,209.19","599,563,177.69","892,671,050.90","193,011,476.54","476,682,412.32","744,954,093.38","1,034,751,356.31","211,421,688.35","564,815,229.03","897,132,619.79","1,225,629,721.08","269,821,644.91","589,070,680.17","847,787,459.22","1,075,347,808.02","291,392,138.13","498,134,994.86","848,207,604.72","1,341,373,130.12","427,896,424.65","781,532,253.53","1,270,034,268.35","1,605,290,626.16","488,863,493.24","967,552,886.75","1,464,960,909.52","1,952,792,229.04","588,414,325.24","1,117,292,755.84","1,560,187,129.85","2,071,551,881.04","618,084,737.84","1,154,104,918.83","1,556,718,996.69"
偿还债务支付的现金,"1,635.35","2,001,635.35","4,301,635.35","183,442,584.23","1,200,000.00","100,000.00","100,000.00","3,800,000.00",,"13,000,000.00","18,687,690.00","72,616,396.47","8,500,000.00","23,500,209.81","29,000,209.81","116,208,335.85","3,000,000.00","17,659,005.00","31,990,000.00","41,214,147.00","1,000,000.00","159,615,454.56","580,600,000.00","588,200,000.00","186,000,000.00","403,000,000.00","405,000,000.00","505,000,000.00","398,500,000.00","618,500,000.00","618,500,000.00","668,500,000.00","84,500,000.00","254,500,000.00","254,500,000.00","254,500,000.00",,,,,,,
