科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"414,266.94","1,668,980.09","3,358,326.16","4,283,643.38","7,131,134.68","10,494,815.41","1,630,471.86","1,457,580.45","2,326,699.29","2,809,618.15","702,880.94","1,739,533.17","3,847,340.41","4,973,560.32","1,344,891.87","2,815,553.72","6,573,563.99","10,197,021.70","3,825,786.52","7,531,066.75","13,329,642.80","20,049,356.63","9,357,770.67","18,757,026.31","30,762,047.73","34,008,719.97","13,738,239.69","40,536,002.67","66,844,052.51","87,194,728.26","20,945,876.47","43,359,638.11","63,466,569.45","63,578,434.44","17,662,296.79"
三、利润总额,"6,371,451.57","17,162,614.62","35,394,676.19","23,384,110.07","45,882,628.97","58,293,765.32","5,748,976.67","19,746,965.40","31,387,809.90","36,417,448.93","4,021,119.86","13,184,192.32","19,551,059.96","19,943,617.46","4,490,357.59","6,867,493.65","27,693,129.76","55,157,330.70","50,989,733.05","72,377,596.91","100,151,669.34","118,289,269.42","40,620,307.92","84,254,722.47","102,860,070.91","141,989,637.67","58,020,030.82","80,596,481.95","97,559,644.60","102,203,723.48","18,260,233.97","37,208,879.50","35,201,120.71","61,454,724.30","-42,342,754.90"
资产减值损失,"447,249.48","2,176,298.42","-143,541.65","3,034,697.14","3,421,311.67","5,311,277.56","803,188.54","4,091,290.62","4,797,805.10","6,268,018.12","71,785.77","1,076,820.90","1,519,759.96","9,218,050.43","-47,068.52","1,932,478.42","2,058,224.55","15,399,954.98","10,854,338.62","10,260,167.88","13,748,546.29","27,367,300.21","6,321,641.57","10,554,625.43","16,709,746.47","27,958,917.31","2,534,004.63","5,911,275.43","2,953,365.27","21,566,967.23","-8,518,523.16","-9,936,701.26","-2,638,633.68","25,801,316.46","947,443.81"
减:所得税,"831,212.14","2,088,162.66","4,611,221.66","5,672,625.90","7,048,294.32","9,473,243.29","751,863.22","1,932,823.43","3,547,209.19","5,066,673.82","366,615.00","1,401,825.37","2,569,348.68","2,753,470.19","666,195.76","165,071.11","3,034,413.91","6,014,136.03","8,119,080.50","11,896,316.86","17,590,479.25","17,553,092.53","3,985,734.18","22,865,054.51","29,052,995.46","25,958,913.77","19,744,665.43","14,990,250.00","34,637,590.21","36,849,504.87","7,276,615.54","14,637,253.13","33,453,925.42","37,105,498.71","764,939.04"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,"178,000.00","141,000.00","141,000.00","141,000.00",,,,,,,,,,,,"-62,250.96","-19,696.93","-19,696.93","-19,696.93","-51,980.19",,"-41,288.72","-39,639.89","-37,163.13","3,045.82","22,515.02","54,980.50","118,915.24","-3,607.09","46,603.44","51,467.16","3,281,876.86","-15,981.56"
四、净利润,"5,540,239.43","15,074,451.96","30,783,454.53","17,711,484.17","38,834,334.65","48,820,522.03","4,997,113.45","17,814,141.97","27,840,600.71","31,350,775.11","3,654,504.86","11,782,366.95","16,981,711.28","17,190,147.27","3,824,161.83","6,702,422.54","24,658,715.85","49,143,194.67","42,870,652.55","60,481,280.05","82,561,190.09","100,736,176.89","36,634,573.74","61,389,667.96","73,807,075.45","116,030,723.90","38,275,365.39","65,606,231.95","62,922,054.39","65,354,218.61","10,983,618.43","22,571,626.37","1,747,195.29","24,349,225.59","-43,107,693.94"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,"-62,250.96",,"-19,696.93","-19,696.93","-51,980.19",,"-41,288.72","-39,639.89","-38,811.96",,"22,515.02","22,515.03","118,915.24","105,450.65",,,"26,774.02",
归属于母公司所有者的净利润,"5,540,239.43","15,074,451.96","30,784,192.41","17,039,055.48","37,825,409.19","46,821,806.90","4,809,741.19","17,370,139.40","27,396,598.14","31,244,603.26","3,654,504.86","11,782,366.95","16,981,711.28","17,190,147.27","3,824,161.83","6,702,422.54","24,658,715.85","49,130,078.22","42,854,708.06","60,427,752.34","82,504,392.88","100,660,655.23","36,679,375.75","62,398,896.15","76,271,446.57","116,470,735.44","38,467,394.54","65,317,498.49","63,569,727.15","60,996,605.19","12,851,535.80","23,680,672.67","4,949,566.89","24,242,104.52","-41,040,209.48"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,
少数股东损益,,,-737.88,"672,428.69","1,008,925.46","1,998,715.13","187,372.26","444,002.57","444,002.57","106,171.85",,,,,,,,"13,116.45","15,944.49","53,527.71","56,797.21","75,521.66","-44,802.01","-1,009,228.19","-2,464,371.12","-440,011.54","-192,029.15","288,733.46","-647,672.76","4,357,613.42","-1,867,917.37","-1,109,046.30","-3,202,371.60","107,121.07","-2,067,484.46"
