科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"4,915,490,000.00","11,289,759,000.00","17,976,602,000.00","25,301,368,000.00","7,706,538,000.00","17,670,391,000.00","27,227,662,000.00","35,017,000,000.00","8,748,000,000.00","21,248,000,000.00","31,349,000,000.00","42,060,000,000.00","12,379,000,000.00","26,086,000,000.00","40,041,000,000.00","54,768,000,000.00","17,157,000,000.00","38,856,000,000.00","60,216,000,000.00","82,368,000,000.00","25,035,000,000.00","51,456,000,000.00","77,663,000,000.00","103,111,000,000.00","28,877,000,000.00","58,289,000,000.00","85,975,000,000.00","115,886,000,000.00","31,231,000,000.00","65,129,000,000.00","99,916,000,000.00","135,469,000,000.00","36,030,000,000.00","76,902,000,000.00","116,170,000,000.00","154,425,000,000.00","40,134,000,000.00","77,951,000,000.00","116,381,000,000.00","155,211,000,000.00","36,229,000,000.00","70,535,000,000.00","105,941,000,000.00","144,281,000,000.00"
提取保险责任准备金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利息净收入,"4,546,372,000.00","10,076,826,000.00","16,005,325,000.00","22,580,154,000.00","6,598,219,000.00","14,696,024,000.00","22,805,768,000.00","30,380,000,000.00","6,826,000,000.00","13,950,000,000.00","22,690,000,000.00","32,240,000,000.00","10,093,000,000.00","21,165,000,000.00","33,021,000,000.00","45,873,000,000.00","13,404,000,000.00","29,545,000,000.00","46,704,000,000.00","64,821,000,000.00","18,970,000,000.00","37,871,000,000.00","57,318,000,000.00","77,153,000,000.00","20,114,000,000.00","40,564,000,000.00","60,589,000,000.00","83,033,000,000.00","21,195,000,000.00","43,600,000,000.00","67,405,000,000.00","92,136,000,000.00","23,152,000,000.00","46,994,000,000.00","70,489,000,000.00","94,268,000,000.00","24,106,000,000.00","47,438,000,000.00","70,889,000,000.00","94,684,000,000.00","20,680,000,000.00","41,115,000,000.00","62,973,000,000.00","86,552,000,000.00"
减：摊回保险责任准备金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利息收入,"8,894,816,000.00","17,213,682,000.00","28,795,014,000.00","40,070,002,000.00","12,420,854,000.00","27,259,357,000.00","42,285,910,000.00","56,311,000,000.00","12,049,000,000.00","24,634,000,000.00","38,743,000,000.00","53,441,000,000.00","15,050,000,000.00","31,688,000,000.00","50,004,000,000.00","70,776,000,000.00","22,972,000,000.00","51,859,000,000.00","84,363,000,000.00","117,281,000,000.00","35,859,000,000.00","72,581,000,000.00","109,498,000,000.00","151,887,000,000.00","43,906,000,000.00","89,018,000,000.00","134,922,000,000.00","182,154,000,000.00","46,819,000,000.00","94,178,000,000.00","145,202,000,000.00","199,052,000,000.00","52,237,000,000.00","102,867,000,000.00","154,521,000,000.00","203,382,000,000.00","49,458,000,000.00","98,050,000,000.00","149,416,000,000.00","203,918,000,000.00","56,626,000,000.00","113,133,000,000.00","170,136,000,000.00","230,910,000,000.00"
保单红利支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
利息支出,"4,348,444,000.00","7,136,856,000.00","12,789,689,000.00","17,489,848,000.00","5,822,635,000.00","12,563,333,000.00","19,480,142,000.00","25,931,000,000.00","5,223,000,000.00","10,684,000,000.00","16,053,000,000.00","21,201,000,000.00","4,957,000,000.00","10,523,000,000.00","16,983,000,000.00","24,903,000,000.00","9,568,000,000.00","22,314,000,000.00","37,659,000,000.00","52,460,000,000.00","16,889,000,000.00","34,710,000,000.00","52,180,000,000.00","74,734,000,000.00","23,792,000,000.00","48,454,000,000.00","74,333,000,000.00","99,121,000,000.00","25,624,000,000.00","50,578,000,000.00","77,797,000,000.00","106,916,000,000.00","29,085,000,000.00","-55,873,000,000.00","84,032,000,000.00","109,114,000,000.00","25,352,000,000.00","50,612,000,000.00","78,527,000,000.00","109,234,000,000.00","35,946,000,000.00","72,018,000,000.00","107,163,000,000.00","144,358,000,000.00"
分保费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金净收入,"324,602,000.00","985,313,000.00","1,805,180,000.00","2,391,347,000.00","1,344,834,000.00","3,072,009,000.00","4,281,993,000.00","4,461,000,000.00","915,000,000.00","2,298,000,000.00","3,552,000,000.00","4,664,000,000.00","2,059,000,000.00","4,509,000,000.00","6,456,000,000.00","8,289,000,000.00","2,951,000,000.00","7,919,000,000.00","11,794,000,000.00","15,101,000,000.00","5,138,000,000.00","10,030,000,000.00","15,681,000,000.00","20,523,000,000.00","7,200,000,000.00","16,222,000,000.00","22,987,000,000.00","29,956,000,000.00","8,714,000,000.00","18,438,000,000.00","27,810,000,000.00","38,239,000,000.00","12,026,000,000.00","25,145,000,000.00","37,952,000,000.00","51,205,000,000.00","14,572,000,000.00","28,059,000,000.00","39,943,000,000.00","52,261,000,000.00","12,681,000,000.00","24,477,000,000.00","36,178,000,000.00","47,742,000,000.00"
营业税金及附加,"397,686,000.00","890,346,000.00","1,455,060,000.00","2,047,374,000.00","673,307,000.00","1,412,734,000.00","2,169,584,000.00","2,916,000,000.00","594,000,000.00","1,266,000,000.00","2,023,000,000.00","2,802,000,000.00","850,000,000.00","1,814,000,000.00","2,795,000,000.00","3,827,000,000.00","1,259,000,000.00","2,833,000,000.00","4,366,000,000.00","6,116,000,000.00","1,872,000,000.00","3,849,000,000.00","5,831,000,000.00","7,825,000,000.00","1,941,000,000.00","4,012,000,000.00","5,973,000,000.00","8,004,000,000.00","2,121,000,000.00","4,371,000,000.00","6,647,000,000.00","9,005,000,000.00","2,446,000,000.00","5,047,000,000.00","7,534,000,000.00","9,968,000,000.00","2,500,000,000.00","3,494,000,000.00","3,794,000,000.00","4,338,000,000.00","353,000,000.00","753,000,000.00","1,102,000,000.00","1,484,000,000.00"
手续费及佣金收入,"375,113,000.00","1,099,358,000.00","1,987,629,000.00","2,665,457,000.00","1,408,979,000.00","3,211,377,000.00","4,494,692,000.00","4,755,000,000.00","989,000,000.00","2,442,000,000.00","3,785,000,000.00","5,006,000,000.00","2,143,000,000.00","4,659,000,000.00","6,705,000,000.00","8,753,000,000.00","3,054,000,000.00","8,181,000,000.00","12,245,000,000.00","15,991,000,000.00","5,440,000,000.00","10,708,000,000.00","16,778,000,000.00","22,091,000,000.00","7,693,000,000.00","17,417,000,000.00","25,040,000,000.00","33,061,000,000.00","9,408,000,000.00","20,279,000,000.00","30,661,000,000.00","42,293,000,000.00","12,831,000,000.00","27,022,000,000.00","40,843,000,000.00","55,107,000,000.00","15,526,000,000.00","29,787,000,000.00","42,721,000,000.00","56,266,000,000.00","13,712,000,000.00","27,375,000,000.00","40,869,000,000.00","54,068,000,000.00"
手续费及佣金支出2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出,"50,511,000.00","114,045,000.00","182,449,000.00","274,110,000.00","64,145,000.00","139,368,000.00","212,699,000.00","294,000,000.00","74,000,000.00","144,000,000.00","233,000,000.00","342,000,000.00","84,000,000.00","150,000,000.00","249,000,000.00","464,000,000.00","103,000,000.00","262,000,000.00","451,000,000.00","890,000,000.00","302,000,000.00","678,000,000.00","1,097,000,000.00","1,568,000,000.00","493,000,000.00","1,195,000,000.00","2,053,000,000.00","3,105,000,000.00","694,000,000.00","1,841,000,000.00","2,851,000,000.00","4,054,000,000.00","805,000,000.00","-1,877,000,000.00","2,891,000,000.00","3,902,000,000.00","954,000,000.00","1,728,000,000.00","2,778,000,000.00","4,005,000,000.00","1,031,000,000.00","2,898,000,000.00","4,691,000,000.00","6,326,000,000.00"
业务及管理费,"2,264,293,000.00","4,879,270,000.00","7,695,428,000.00","11,704,765,000.00","3,224,677,000.00","6,454,549,000.00","10,092,313,000.00","14,901,000,000.00","3,525,000,000.00","7,112,000,000.00","12,025,000,000.00","17,737,000,000.00","4,729,000,000.00","9,773,000,000.00","15,099,000,000.00","21,625,000,000.00","5,379,000,000.00","12,826,000,000.00","21,001,000,000.00","29,333,000,000.00","6,476,000,000.00","15,569,000,000.00","24,712,000,000.00","35,064,000,000.00","7,775,000,000.00","16,714,000,000.00","26,354,000,000.00","37,958,000,000.00","8,364,000,000.00","18,966,000,000.00","30,486,000,000.00","45,077,000,000.00","9,126,000,000.00","21,025,000,000.00","32,352,000,000.00","48,208,000,000.00","9,534,000,000.00","17,952,000,000.00","31,074,000,000.00","48,086,000,000.00","8,962,000,000.00","17,561,000,000.00","29,964,000,000.00","45,761,000,000.00"
其中：代理买卖证券业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：摊回分保费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
证券承销业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资产减值损失,"652,019,000.00","968,267,000.00","2,205,306,000.00","2,265,101,000.00","503,861,000.00","1,614,739,000.00","3,028,365,000.00","6,518,000,000.00","1,323,000,000.00","2,851,000,000.00","3,383,000,000.00","5,307,000,000.00","1,165,000,000.00","2,263,000,000.00","4,236,000,000.00","5,504,000,000.00","1,788,000,000.00","4,337,000,000.00","5,817,000,000.00","8,376,000,000.00","3,335,000,000.00","5,406,000,000.00","6,951,000,000.00","9,197,000,000.00","4,017,000,000.00","6,772,000,000.00","8,722,000,000.00","12,989,000,000.00","3,663,000,000.00","7,218,000,000.00","13,179,000,000.00","21,132,000,000.00","6,376,000,000.00","15,011,000,000.00","24,844,000,000.00","34,801,000,000.00","9,990,000,000.00","20,762,000,000.00","30,665,000,000.00","41,378,000,000.00","9,001,000,000.00","17,139,000,000.00","24,646,000,000.00","34,140,000,000.00"
委托客户管理资产业务净收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他业务成本,"12,986,000.00","2,895,000.00",,"84,538,000.00","44,606,000.00","35,722,000.00","13,288,000.00","270,000,000.00",,"453,000,000.00","513,000,000.00","609,000,000.00","14,000,000.00","567,000,000.00","680,000,000.00","801,000,000.00","485,000,000.00","409,000,000.00","567,000,000.00","1,258,000,000.00","757,000,000.00","755,000,000.00","1,084,000,000.00","293,000,000.00","39,000,000.00","-141,000,000.00","-65,000,000.00","132,000,000.00","110,000,000.00","246,000,000.00","442,000,000.00","776,000,000.00","242,000,000.00","514,000,000.00","835,000,000.00","1,198,000,000.00","269,000,000.00","561,000,000.00","862,000,000.00","1,243,000,000.00","350,000,000.00","880,000,000.00","1,305,000,000.00","2,047,000,000.00"
已赚保费,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、营业利润,"1,588,506,000.00","4,548,981,000.00","6,620,808,000.00","9,199,590,000.00","3,260,087,000.00","8,152,647,000.00","11,924,112,000.00","10,412,000,000.00","3,306,000,000.00","9,566,000,000.00","13,405,000,000.00","15,605,000,000.00","5,621,000,000.00","11,669,000,000.00","17,231,000,000.00","23,011,000,000.00","8,246,000,000.00","18,451,000,000.00","28,465,000,000.00","37,285,000,000.00","12,595,000,000.00","25,877,000,000.00","39,085,000,000.00","50,732,000,000.00","15,105,000,000.00","30,932,000,000.00","44,991,000,000.00","56,803,000,000.00","16,973,000,000.00","34,328,000,000.00","49,162,000,000.00","59,479,000,000.00","17,840,000,000.00","35,305,000,000.00","50,605,000,000.00","60,250,000,000.00","17,841,000,000.00","35,182,000,000.00","49,986,000,000.00","60,166,000,000.00","17,563,000,000.00","34,202,000,000.00","48,924,000,000.00","60,849,000,000.00"
保险业务收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加：补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其中：分保费收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业外收入,"3,158,000.00","11,944,000.00","54,364,000.00","60,384,000.00","6,813,000.00","20,744,000.00","64,053,000.00","157,000,000.00","10,000,000.00","58,000,000.00","118,000,000.00","197,000,000.00","28,000,000.00","53,000,000.00","67,000,000.00","134,000,000.00","5,000,000.00","17,000,000.00","78,000,000.00","214,000,000.00","7,000,000.00","154,000,000.00","326,000,000.00","571,000,000.00","16,000,000.00","297,000,000.00","359,000,000.00","748,000,000.00","81,000,000.00","325,000,000.00","497,000,000.00","850,000,000.00","59,000,000.00","244,000,000.00","372,000,000.00","664,000,000.00","37,000,000.00","134,000,000.00","397,000,000.00","575,000,000.00","38,000,000.00","302,000,000.00","455,000,000.00","82,000,000.00"
减：分出保费,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：营业外支出,"561,000.00","794,000.00","9,481,000.00","47,480,000.00","12,259,000.00","17,240,000.00","138,058,000.00","81,000,000.00","6,000,000.00","38,000,000.00","50,000,000.00","146,000,000.00","37,000,000.00","107,000,000.00","111,000,000.00","169,000,000.00","37,000,000.00","61,000,000.00","225,000,000.00","324,000,000.00","303,000,000.00","332,000,000.00","549,000,000.00","651,000,000.00","201,000,000.00","235,000,000.00","268,000,000.00","400,000,000.00","4,000,000.00","256,000,000.00","310,000,000.00","536,000,000.00","17,000,000.00","20,000,000.00","51,000,000.00","140,000,000.00","20,000,000.00","135,000,000.00","430,000,000.00","492,000,000.00","19,000,000.00","53,000,000.00","216,000,000.00","369,000,000.00"
提取未到期责任准备金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加：影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"1,202,000.00","54,591,000.00","60,176,000.00","-143,489,000.00","-323,432,000.00","-299,433,000.00","-273,220,000.00","20,000,000.00","1,016,000,000.00","4,879,000,000.00","4,919,000,000.00","4,995,000,000.00","69,000,000.00","144,000,000.00","151,000,000.00","-56,000,000.00","743,000,000.00","1,198,000,000.00","1,446,000,000.00","2,169,000,000.00","545,000,000.00","3,287,000,000.00","3,872,000,000.00","4,785,000,000.00","1,370,000,000.00","2,380,000,000.00","2,721,000,000.00","3,193,000,000.00","966,000,000.00","1,880,000,000.00","1,932,000,000.00","1,737,000,000.00","-54,000,000.00","3,069,000,000.00","4,818,000,000.00","4,264,000,000.00","4,455,000,000.00","6,007,000,000.00","6,764,000,000.00","1,157,000,000.00","1,161,000,000.00","2,621,000,000.00","2,677,000,000.00","2,715,000,000.00"
四、利润总额,"1,591,103,000.00","4,560,131,000.00","6,665,691,000.00","9,212,494,000.00","3,254,641,000.00","8,156,151,000.00","11,850,107,000.00","10,488,000,000.00","3,310,000,000.00","9,586,000,000.00","13,473,000,000.00","15,656,000,000.00","5,612,000,000.00","11,615,000,000.00","17,187,000,000.00","22,976,000,000.00","8,214,000,000.00","18,407,000,000.00","28,318,000,000.00","37,175,000,000.00","12,299,000,000.00","25,699,000,000.00","38,862,000,000.00","50,652,000,000.00","14,920,000,000.00","30,994,000,000.00","45,082,000,000.00","57,151,000,000.00","17,050,000,000.00","34,397,000,000.00","49,349,000,000.00","59,793,000,000.00","17,882,000,000.00","35,529,000,000.00","50,926,000,000.00","60,774,000,000.00","17,858,000,000.00","35,181,000,000.00","49,953,000,000.00","60,249,000,000.00","17,582,000,000.00","34,451,000,000.00","49,163,000,000.00","60,562,000,000.00"
其中：对联营企业和合营企业的投资收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减：所得税,"485,839,000.00","1,738,853,000.00","2,353,291,000.00","2,877,318,000.00","797,457,000.00","2,110,438,000.00","3,176,511,000.00","2,595,000,000.00","815,000,000.00","2,207,000,000.00","3,260,000,000.00","3,548,000,000.00","1,329,000,000.00","2,691,000,000.00","4,085,000,000.00","5,288,000,000.00","1,950,000,000.00","4,351,000,000.00","6,718,000,000.00","8,732,000,000.00","2,963,000,000.00","6,291,000,000.00","9,493,000,000.00","12,344,000,000.00","3,635,000,000.00","7,500,000,000.00","10,973,000,000.00","13,869,000,000.00","4,121,000,000.00","8,306,000,000.00","11,919,000,000.00","14,226,000,000.00","4,315,000,000.00","8,257,000,000.00","11,863,000,000.00","13,752,000,000.00","3,909,000,000.00","7,479,000,000.00","10,064,000,000.00","11,471,000,000.00","3,076,000,000.00","5,837,000,000.00","8,056,000,000.00","9,640,000,000.00"
