科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"22,342,131.74","35,061,506.57","38,119,307.30","15,558,814.23","21,446,938.65","29,374,110.65","9,785,379.75","20,549,976.36","33,403,482.73","43,334,598.17","15,601,348.13","39,680,280.41","66,495,715.67","98,774,209.65","31,524,200.89","72,128,267.21","90,481,772.71","108,950,275.20","19,892,441.21","42,289,983.63","71,687,587.50","128,077,907.97","41,839,885.59","76,591,272.37","131,641,668.39","184,459,195.56","53,397,299.82","112,534,315.16","178,459,181.57","259,331,812.18","62,772,984.94","135,255,759.95","217,822,934.25","227,873,689.32","66,701,854.28","282,015,350.15"
三、利润总额,"33,106,911.86","53,498,764.80","75,990,313.10","56,802,883.89","92,709,392.49","113,642,522.72","30,521,140.80","82,764,073.76","137,244,186.18","166,070,529.81","46,757,190.92","126,582,570.11","195,425,794.77","238,426,061.49","71,017,322.31","178,881,871.74","259,268,167.58","343,853,913.16","92,734,465.07","251,006,213.94","351,537,834.80","474,489,931.70","105,929,006.59","292,904,410.37","430,410,097.95","571,622,085.84","113,752,829.62","324,957,417.06","491,518,502.74","656,798,594.79","122,063,179.73","369,423,972.85","536,099,002.66","641,202,428.34","116,257,990.32","-77,930,519.15"
资产减值损失,"303,245.76","1,726,846.24","1,952,227.27","-530,704.16","-530,704.16","-733,170.03",,"1,089,671.51","1,089,671.51","-169,377.90","1,769,463.10","3,272,590.37","2,582,320.65","3,425,940.66","584,923.87","-2,561,368.80","-2,833,245.27","-1,329,926.37","37,653.64","61,181.21","808,350.02","4,130,554.35","-275,014.50","846,627.61","1,368,079.64","-3,544,720.16","-1,693,334.25","-923,413.64","-240,894.97","1,525,698.24","714,060.90","760,493.24","2,162,392.42","4,031,774.81",,"5,533,872.03"
减:所得税,"5,730,183.80","11,813,670.84","22,401,302.12","12,876,158.68","22,459,658.31","20,261,488.59","4,545,439.94","12,513,154.29","20,297,612.00","24,366,354.37","7,269,467.06","19,163,354.15","30,774,788.69","36,379,091.39","10,971,939.18","28,452,144.91","41,021,898.28","53,900,315.78","14,513,393.12","39,416,266.68","59,483,926.62","76,655,203.62","17,698,178.43","45,086,591.32","69,717,870.42","93,530,337.41","16,313,395.22","49,327,527.43","75,403,551.53","106,513,783.54","17,232,835.90","56,351,610.57","83,674,315.39","118,051,723.91","10,887,227.66","11,088,846.33"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"-600,000.00","-1,678,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、净利润,"27,376,728.06","41,685,093.96","53,589,010.98","43,926,725.21","70,249,734.18","93,381,034.13","25,975,700.86","70,250,919.47","116,946,574.18","141,704,175.44","39,487,723.86","107,419,215.96","164,651,006.08","202,046,970.10","60,045,383.13","150,429,726.83","218,246,269.30","289,953,597.38","78,221,071.95","211,589,947.26","292,053,908.18","397,834,728.08","88,230,828.16","247,817,819.05","360,692,227.53","478,091,748.43","97,439,434.40","275,629,889.63","416,114,951.21","550,284,811.25","104,830,343.83","313,072,362.28","452,424,687.27","523,150,704.43","105,370,762.66","-89,019,365.48"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"27,542,989.67","41,685,093.96","53,589,010.98","43,926,725.21","70,249,734.18","93,381,034.13","25,975,700.86","70,250,919.47","116,946,574.18","141,704,175.44","39,487,723.86","107,419,215.96","164,651,006.08","202,046,970.10","60,045,383.13","150,429,726.83","218,246,269.30","289,953,597.38","78,221,071.95","211,589,947.26","292,053,908.18","397,834,728.08","88,230,828.16","247,817,819.05","360,692,227.53","478,091,748.43","97,439,434.40","275,629,889.63","416,114,951.21","550,284,811.25","104,830,343.83","313,072,362.28","452,424,687.27","523,150,704.43","105,370,762.66","-89,019,365.48"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-166,261.61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
