科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,009,587.89","937,473.58","1,038,350.10","1,092,100.77","1,669,158.61","2,424,548.05","-156,225.20","-5,903,528.58","-9,389,157.46","-11,439,372.33","-2,376,675.45","-4,589,552.07","-7,787,333.96","-8,280,817.73","-2,704,223.12","-4,609,164.25","-6,019,486.37","-5,753,216.58","-686,840.53","-2,318,247.07","-2,645,592.14","-5,334,414.22","-983,640.99","-2,274,733.81","-3,026,280.81","-4,770,991.31","-1,095,484.02","-1,684,747.59","-2,099,819.73","-2,842,277.76","-1,034,389.29","-2,370,730.66","-3,000,218.93","-2,144,766.83","-1,769,410.92","-2,530,690.99","-4,561,863.87","-3,195,451.36","872,658.53"
三、利润总额,"9,750,853.33","27,307,350.05","38,402,385.61","21,332,071.03","29,162,381.49","54,226,362.87","4,892,871.65","20,106,076.51","33,234,779.12","47,307,095.53","2,546,690.65","21,595,349.28","35,261,838.70","54,804,017.48","-2,233,424.39","20,367,128.61","42,152,130.79","71,443,592.77","3,938,004.81","25,475,307.28","51,919,895.11","82,821,971.08","8,121,889.32","48,049,476.04","76,209,441.75","112,837,361.98","12,302,028.10","57,761,614.02","88,398,347.72","137,935,761.69","16,822,740.44","63,166,458.11","113,042,813.61","233,706,318.52","24,855,804.35","93,537,414.82","176,017,297.75","311,375,489.28","28,414,120.47"
资产减值损失,"-891,659.00","1,801,602.66","572,013.35","490,281.58","1,449,450.62","2,814,339.48","251,475.18","2,096,674.30","3,562,816.59","7,806,203.48","302,818.78","1,910,399.80","3,377,844.26","7,097,533.29","744,753.08","2,995,367.87","3,544,023.28","16,486,529.21","902,686.00","9,486,484.99","9,389,780.00","25,169,422.62","1,600,000.00","10,355,728.22","10,418,546.75","19,709,996.07","5,967,497.42","14,660,753.48","13,667,907.47","20,506,742.31","5,351,444.20","17,065,617.91","23,878,706.03","28,234,422.43","6,268,895.27","9,053,264.98","13,444,343.19","53,012,723.04","7,089,212.84"
减:所得税,"1,390,850.74","3,668,838.64","5,033,950.91","3,128,120.23","3,741,122.55","7,835,400.96","519,885.62","2,516,511.86","4,885,586.65","7,114,618.51","468,336.00","3,149,047.55","5,236,475.33","8,418,011.23",,"3,369,873.26","6,367,795.63","11,401,749.17","497,991.21","3,684,965.36","7,563,345.08","10,988,242.91","2,141,854.46","9,140,570.10","13,350,945.59","21,019,714.94","561,498.91","7,261,049.59","12,340,381.00","21,095,606.29","2,584,379.28","10,151,804.06","13,172,207.65","34,151,211.22","5,415,125.56","16,957,860.94","26,364,787.75","44,154,321.47","4,916,225.58"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,,,,,,,,,,"11,123.29",,,,,,,,"-1,804.45","-15,780.03",,,,,
四、净利润,"8,360,002.59","23,638,511.41","33,368,434.70","18,203,950.80","25,421,258.94","46,390,961.91","4,372,986.03","17,589,564.65","28,349,192.47","40,192,477.02","2,078,354.65","18,446,301.73","30,025,363.37","46,386,006.25","-2,233,424.39","16,997,255.35","35,784,335.16","60,041,843.60","3,440,013.60","21,790,341.92","44,356,550.03","71,833,728.17","5,980,034.86","38,908,905.94","62,858,496.16","91,817,647.04","11,740,529.19","50,500,564.43","76,057,966.72","116,840,155.40","14,238,361.16","53,014,654.05","99,870,605.96","199,555,107.30","19,440,678.79","76,579,553.88","149,652,510.00","267,221,167.81","23,497,894.89"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"8,360,002.59","23,638,511.41","33,369,767.92","18,238,072.30","25,597,538.61","46,661,426.10","4,521,451.51","17,846,499.72","28,773,407.10","40,209,990.19","2,211,862.51","18,726,375.40","31,371,254.14","46,516,519.52","-2,116,149.22","17,375,941.82","36,367,268.22","60,119,264.91","2,955,877.74","20,993,448.56","44,055,756.91","71,694,196.14","6,750,507.53","35,899,494.09","59,028,612.11","86,731,399.54","9,868,870.83","43,289,357.22","69,980,013.35","105,311,976.46","13,175,138.79","49,348,504.64","94,517,505.61","188,169,290.74","19,399,660.05","76,191,408.85","147,237,120.98","259,434,109.03","23,719,039.10"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,"-1,333.22","-34,121.50","-176,279.67","-270,464.19","-148,465.48","-256,935.07","-424,214.63","-17,513.17","-133,507.86","-280,073.67","-1,345,890.77","-130,513.27","-117,275.17","-378,686.47","-582,933.06","-77,421.31","484,135.86","796,893.36","300,793.12","139,532.03","-770,472.67","3,009,411.85","3,829,884.05","5,086,247.50","1,871,658.36","7,211,207.21","6,077,953.37","11,528,178.94","1,063,222.37","3,666,149.41","5,353,100.35","11,385,816.56","41,018.74","388,145.03","2,415,389.02","7,787,058.78","-221,144.21"
