科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"33,507,457.79","46,314,626.17","20,788,661.96","31,141,982.41","35,603,641.90","8,248,740.63","12,959,241.37","19,510,198.06","26,679,632.43","5,890,582.08","5,743,353.34","13,872,492.93","19,358,740.65","8,335,310.02","15,986,149.58","29,107,784.73","39,133,703.41","14,823,520.27","28,830,501.93","43,936,666.82","59,164,180.95","15,344,284.94","29,331,152.85","46,849,516.41","64,770,386.96","15,273,893.61","31,899,682.67","43,122,726.81","51,681,642.78","9,556,914.02","14,182,030.21","22,962,524.08","29,875,929.13","8,392,843.26","20,865,918.37","33,584,462.89","62,620,002.10","25,628,783.77","46,900,016.55","58,608,201.24","73,256,136.46","25,074,053.77"
三、利润总额,"93,713,502.55","83,114,966.62","46,255,883.17","76,442,472.85","116,003,487.61","23,326,048.40","73,583,960.23","112,165,488.99","147,690,628.32","23,741,345.73","68,468,793.22","120,495,923.10","167,278,344.37","26,886,604.81","86,297,970.25","130,724,142.68","153,949,412.75","21,560,229.77","58,538,613.14","61,874,704.95","70,088,620.99","8,473,930.68","25,976,311.14","44,062,631.80","73,176,647.68","15,942,992.86","48,248,751.79","78,442,444.57","127,901,318.16","14,645,243.63","69,016,171.37","121,441,866.72","183,029,347.98","15,146,319.58","102,551,007.35","185,865,359.59","291,649,520.03","69,988,303.55","179,250,288.84","305,352,572.43","430,383,307.64","93,143,977.57"
资产减值损失,"-3,325,255.00","10,817,172.47","5,448,477.38","6,484,756.40","13,166,762.89","4,725,423.75","5,912,655.21","8,861,883.93","8,048,133.61","5,611,052.95","4,471,913.77","7,670,436.54","10,293,117.27","7,846,901.64","7,440,690.12","10,716,067.87","11,827,518.81","8,731,154.22","10,015,661.70","15,158,156.90","10,577,292.04","10,650,994.61","9,614,554.19","15,418,160.70","14,278,086.24","9,477,038.16","15,090,287.06","21,954,693.88","23,907,704.04","6,517,707.18","19,629,797.50","22,730,148.57","13,728,416.82","9,442,107.57","25,610,119.90","30,683,095.99","29,689,735.45","11,219,810.17","26,775,496.38","31,859,175.46","33,744,760.34","6,552,555.46"
减:所得税,"32,358,675.17","20,991,338.90","12,322,607.01","18,510,548.58","31,371,711.09","3,992,930.63","19,546,860.07","26,758,350.03","33,079,679.41","4,471,229.88","10,618,754.00","22,676,892.59","35,244,777.97","5,481,606.99","18,456,419.50","28,038,771.47","29,723,147.48","6,005,233.93","13,716,188.15","15,008,050.72","19,479,034.22","3,838,853.63","1,500,330.06","6,038,600.61","24,358,677.43","3,822,840.81","4,494,289.70","9,122,344.70","23,299,431.92","1,726,184.58","11,257,807.50","22,294,527.15","36,616,763.78","1,840,573.69","19,467,223.55","33,550,658.36","61,551,171.12","20,821,730.10","46,643,615.47","75,314,130.48","85,012,889.57","19,340,041.84"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"15,694,105.74","4,940,715.67","4,107,055.47","6,099,574.02","8,023,168.33","3,031,117.50","10,210,816.71","14,159,657.56","17,458,814.77","4,437,332.84","7,236,152.30","9,604,666.71","11,104,481.65","2,606,423.14","5,825,836.35","9,149,256.56","11,649,991.83","3,129,761.20","6,783,376.70","10,163,107.59","14,173,758.47","2,728,408.42","5,903,432.75","8,025,213.29","9,968,178.35","3,217,521.46","7,259,112.27","9,368,142.15","10,612,461.66","-757,101.48","64,893.55","1,692,442.79","16,593,833.67","2,198,842.19","-1,488,928.82","1,109,874.47","8,276,956.77","6,646,120.73","7,291,103.65","9,088,532.48","10,224,854.02","2,709,697.92"
四、净利润,"61,354,827.38","62,123,627.72","33,933,276.16","57,931,924.27","84,631,776.52","19,333,117.77","54,037,100.16","85,407,138.96","114,610,948.91","19,270,115.85","57,850,039.22","97,819,030.51","132,033,566.40","21,404,997.82","67,841,550.75","102,685,371.21","124,226,265.27","15,554,995.84","44,822,424.99","46,866,654.23","50,609,586.77","4,635,077.05","24,475,981.08","38,024,031.19","48,817,970.25","12,120,152.05","43,754,462.09","69,320,099.87","104,601,886.24","12,919,059.05","57,758,363.87","99,147,339.57","146,412,584.20","13,305,745.89","83,083,783.80","152,314,701.23","230,098,348.91","49,166,573.45","132,606,673.37","230,038,441.95","345,370,418.07","73,803,935.73"
其中:对联营企业和合营企业的投资权益,"3,779,775.00","4,839,098.47","3,980,625.47","5,973,141.02","7,851,551.13","3,031,117.50","10,165,672.71","14,114,513.56","17,322,197.57","4,437,332.84","7,236,152.30","9,604,666.71","11,002,864.45","2,606,423.14","5,825,836.35","9,149,256.56","10,605,941.83","3,129,761.20","6,783,376.70","10,163,107.59","14,064,774.07",,"5,903,432.75","8,025,213.29","9,866,561.15","3,217,521.46","7,259,112.27","9,368,142.15","9,855,144.46","-757,101.48","64,893.55","1,692,442.79","5,039,971.42","2,198,842.19","-1,488,928.82","1,109,874.47","-2,455,613.36","6,646,120.73","4,139,761.18","5,357,463.98","2,574,768.03","2,709,697.92"
归属于母公司所有者的净利润,"64,636,461.13","65,037,699.54","38,133,603.19","62,296,558.14","88,841,792.18","18,882,748.58","55,853,713.17","88,238,591.31","120,165,635.09","21,695,849.84","62,240,158.96","99,561,160.20","132,869,614.88","21,765,261.52","68,642,058.60","99,769,985.97","120,557,254.13","17,891,108.22","51,530,688.53","56,790,235.18","60,591,468.84","8,058,198.09","28,498,147.62","41,269,919.84","56,695,716.73","11,729,974.54","42,393,774.82","72,426,281.77","106,551,038.95","13,591,139.43","58,910,567.99","100,608,057.10","146,186,888.11","16,235,968.85","81,168,064.69","140,940,701.44","206,630,126.59","40,501,223.77","123,302,397.70","211,667,094.16","301,362,969.27","58,010,342.60"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-3,281,633.75","-2,914,071.82","-4,200,327.03","-4,364,633.87","-4,210,015.66","450,369.19","-1,816,613.01","-2,831,452.35","-5,554,686.18","-2,425,733.99","-4,390,119.74","-1,742,129.69","-836,048.48","-360,263.70","-800,507.85","2,915,385.24","3,669,011.14","-2,336,112.38","-6,708,263.54","-9,923,580.95","-9,981,882.07","-3,423,121.04","-4,022,166.54","-3,245,888.65","-7,877,746.48","390,177.51","1,360,687.27","-3,106,181.90","-1,949,152.71","-672,080.38","-1,152,204.12","-1,460,717.53","225,696.09","-2,930,222.96","1,915,719.11","11,373,999.79","23,468,222.32","8,665,349.68","9,304,275.67","18,371,347.79","44,007,448.80","15,793,593.13"
