科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
三、利润总额,"21,525,607.99","32,490,639.86","48,142,015.18","9,731,370.67","12,061,220.10","15,311,939.31","27,792,536.41","5,419,984.97","-4,772,089.26","3,095,710.28","18,100,274.50","5,245,524.00","-14,788,407.78","-13,762,825.23","30,805,830.70","8,174,207.72","6,070,352.59","-10,354,773.29","-55,709,764.13","-15,270,501.47","-21,206,841.67","-27,305,625.35","9,169,097.44","-8,003,865.19","1,333,776.15","-11,016,942.29","794,300.02","-958,556.88","-2,895,878.77","-15,237,117.67","11,997,246.68","-8,279,634.97","66,951,701.70","88,537,895.38","108,825,355.34","154,618,950.09"
资产减值损失,"369,897.50","-315,627.13","697,945.50","612,033.99","768,001.93","1,287,015.81","-17,756.24",,"3,627,413.29","3,781,574.18","3,152,237.54",,"2,831,014.34","1,898,437.92","6,938,165.45",,"32,002.12","-423,004.44","14,598,111.61","-854,869.21","-5,031,469.03","-5,020,484.34","4,866,960.41","1,252,744.14","1,666,555.32","1,527,561.20","3,741,702.50","200,498.96","159,797.19","-174,062.96","6,927,745.00","245,752.13","6,467,675.69","7,635,859.02","7,044,683.93","-417,476.14"
减:所得税,"1,526,416.22","4,643,882.29","6,078,296.41","1,785,574.92","1,759,392.27","2,849,508.31","4,546,234.63","1,252,200.15","481,251.40","244,817.56","2,567,782.19","1,631,661.19","239,327.53","189,781.44","2,464,956.69","2,431,336.42","2,603,163.11","1,161,584.61","3,988,815.88","50,224.06","50,767.12","644,457.65","1,136,889.02",,"-122,303.81","-715,715.20","-380,139.98",,"646,274.88","104,092.39","8,491,516.00","1,172,302.89","6,893,368.23","12,920,493.02","15,602,961.36","5,108,941.17"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"-1,448,048.98","-92,109.96",,,,,,,,,,,,,"88,629,674.48","80,126.61","373,728.60","3,252,236.19","3,473,332.83","69,771.39","-101,724.56","116,935.56","31,155,700.51",,"318,755.07","3,655,607.37","12,609,684.22","1,012,538.57","2,899,865.19","5,032,936.11","11,436,943.62","-9,036.00","67,251,673.09","80,808,361.54","85,549,792.69","129,943,832.92"
四、净利润,"19,999,191.77","27,846,757.57","42,063,718.77","7,945,795.75","10,301,827.83","12,462,431.00","23,246,301.78","4,167,784.82","-5,253,340.66","2,850,892.72","15,532,492.31","3,613,862.81","-15,027,735.31","-13,952,606.67","28,340,874.01","5,742,871.30","3,467,189.48","-11,516,357.90","-59,698,580.01","-15,320,725.53","-21,257,608.79","-27,950,083.00","8,032,208.42","-8,003,865.19","1,456,079.96","-10,301,227.09","1,174,440.00","-958,556.88","-3,542,153.65","-15,341,210.06","3,505,730.68","-9,451,937.86","60,058,333.47","75,617,402.36","93,222,393.98","149,510,008.92"
其中:对联营企业和合营企业的投资权益,"-1,448,048.98","-92,109.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,686,882.93",,,,"4,996,644.02","12,648,423.81"
归属于母公司所有者的净利润,"19,963,433.50","27,338,807.34","41,814,110.42","8,059,438.82","10,479,460.12","12,254,224.78","23,208,743.29","4,282,193.57","-5,029,559.63","2,993,748.88","15,539,296.56","3,830,681.23","-14,409,052.61","-12,434,675.98","32,272,751.39","7,242,627.89","5,141,256.87","-8,146,939.71","-54,449,641.96","-14,815,567.55","-20,692,180.17","-25,462,775.43","10,539,483.58","-7,063,537.25","3,657,629.60","-6,056,897.46","10,588,462.91","2,152,307.57","4,739,174.21","-4,282,623.79","15,823,163.65","-7,842,199.24","61,316,137.93","78,687,479.74","94,144,447.19","149,955,819.78"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
少数股东损益,"35,758.27","507,950.23","249,608.35","-113,643.07","-177,632.29","208,206.22","37,558.49","-114,408.75","-223,781.03","-142,856.16","-6,804.25","-216,818.42","-618,682.70","-1,517,930.69","-3,931,877.38","-1,499,756.59","-1,674,067.39","-3,369,418.19","-5,248,938.05","-505,157.98","-565,428.62","-2,487,307.57","-2,507,275.16","-940,327.94","-2,201,549.64","-4,244,329.63","-9,414,022.91","-3,110,864.45","-8,281,327.86","-11,058,586.27","-12,317,432.97","-1,609,738.62","-1,257,804.46","-3,070,077.38","-922,053.21","-445,810.86"
