科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,360,432.23","2,105,189.40","1,635,512.26","330,550.48","59,281.31","-3,125,574.47","-5,337,297.35","-1,479,563.50","-3,197,767.36","-5,509,045.44","-8,461,141.29","-812,720.63","-3,700,018.12","-4,275,928.87","-6,090,176.83","-203,665.65","267,960.16","1,475,205.98","3,226,313.34","1,693,553.37","4,540,131.51","7,740,190.47","13,903,797.97","5,212,036.62","11,892,871.59","17,119,440.64","23,100,415.62","6,838,453.93","13,983,819.60","21,282,620.92","28,033,640.93","6,883,694.31","14,924,174.38","24,630,758.29","35,613,245.75","10,503,695.40"
三、利润总额,"30,408,060.09","37,538,188.07","45,169,140.72","8,362,012.12","19,204,942.97","31,152,359.86","32,694,834.77","2,660,585.39","11,118,048.12","19,405,119.54","25,313,089.78","4,583,071.94","10,082,176.04","15,979,578.96","20,005,828.49","5,216,260.76","5,936,894.32","14,939,716.38","21,949,758.09","5,208,246.10","4,283,091.95","239,203.30","9,843,887.41","696,927.27","5,806,592.58","22,024,254.29","70,259,873.23","36,707,112.98","87,829,521.38","161,245,935.95","171,253,825.56","34,181,558.63","89,792,251.72","141,420,393.93","-249,565,901.46","30,160,500.73"
资产减值损失,"92,021.07","-543,457.06","617,547.28","422,960.13","945,044.88","1,324,071.35","1,597,538.26","815,212.17","1,482,120.28","2,393,859.60","2,712,741.51","677,142.02","1,839,767.18","2,123,549.59","3,008,590.21","-1,060,077.90","1,155,209.43","-430,573.90","784,362.95","474,331.88","1,766,153.55","2,955,490.50","4,570,312.33","2,000,913.94","2,101,382.96","7,111,435.73","16,063,453.44","2,018,587.61","8,169,675.78","6,528,098.43","87,251,193.86","5,198,944.39","1,384,826.66","7,130,427.90","537,373,070.65","-5,212,657.61"
减:所得税,"7,135,176.26","7,419,124.41","8,754,555.22","1,625,054.49","3,610,807.11","6,138,464.96","7,020,774.65","507,493.41","2,658,046.48","4,323,567.09","5,697,384.12","900,263.60","2,225,635.44","3,878,642.07","5,545,766.31","1,626,888.89","3,319,301.57","3,965,699.58","6,250,163.40","1,125,941.22","1,746,574.91","1,934,012.60","6,283,626.67","1,794,291.97","6,036,443.02","10,966,355.97","27,322,601.48","9,531,297.34","21,291,996.52","37,791,714.35","28,623,184.08","4,665,625.84","18,660,662.49","30,421,823.24","75,636,306.11","9,516,664.09"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"160,383.62",,,,,,,,,,,,,,,,,,,,,,,,"1,205,884.47","1,205,884.47","1,205,834.57",,"18,760.00","18,760.00","668,296.55",,"92,023.06","92,023.06","62,798.29",
四、净利润,"23,272,883.83","30,119,063.66","36,414,585.50","6,736,957.63","15,594,135.86","25,013,894.90","25,674,060.12","2,153,091.98","8,460,001.64","15,081,552.45","19,615,705.66","3,682,808.34","7,856,540.60","12,100,936.89","14,460,062.18","3,589,371.87","2,617,592.75","10,974,016.80","15,699,594.69","4,082,304.88","2,536,517.04","-1,694,809.30","3,560,260.74","-1,097,364.70","-229,850.44","11,057,898.32","42,937,271.75","27,175,815.64","66,537,524.86","123,454,221.60","142,630,641.48","29,515,932.79","71,131,589.23","110,998,570.69","-325,202,207.57","20,643,836.64"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"22,446,203.83","29,763,701.14","36,453,741.88","6,747,506.44","15,610,855.58","25,042,474.96","25,717,344.72","2,160,976.74","8,439,429.57","14,976,945.46","19,037,038.53","3,692,452.71","7,999,123.60","12,419,010.38","14,285,261.23","3,634,841.84","3,387,929.63","11,374,175.87","14,404,061.24","3,693,544.11","2,264,031.15","190,636.18","1,552,628.02","-907,586.72","1,477,921.28","14,342,102.69","46,556,733.43","28,236,961.66","67,598,394.28","123,342,630.60","142,344,608.79","29,570,486.29","74,650,011.64","118,012,100.54","-305,824,935.48","21,334,382.26"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"826,680.00","355,362.52","-39,156.38","-10,548.81","-16,719.72","-28,580.06","-43,284.60","-7,884.76","20,572.07","104,606.99","578,667.13","-9,644.37","-142,583.00","-318,073.49","174,800.95","-45,469.97","-770,336.88","-400,159.07","1,295,533.45","388,760.77","272,485.89","-1,885,445.48","2,007,632.72","-189,777.98","-1,707,771.72","-3,284,204.37","-3,619,461.68","-1,061,146.02","-1,060,869.42","111,591.00","286,032.69","-54,553.50","-3,518,422.41","-7,013,529.85","-19,377,272.09","-690,545.62"
