科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-1,358,985.20","-1,131,123.87","-309,319.16","-223,563.80","-619,584.75","-1,768,204.22","-3,266,936.12","-4,878,591.07","-6,268,857.02","-11,792,309.43","-894,892.34","-2,638,178.72","-6,943,510.78","-10,974,137.55","-2,050,481.61","-5,285,059.79","-11,843,323.85","-18,744,274.80","-2,597,717.21","-6,185,773.37","-9,682,307.65","-12,976,605.01","-2,051,400.22","-5,177,313.53","-7,015,104.89","-8,632,427.00","-10,346,182.79","-23,659,604.45","-37,406,622.26","-45,255,047.88","-11,832,845.83","-23,187,567.88","-33,348,769.88","-41,849,599.63","-9,349,158.13"
三、利润总额,"39,810,434.49","43,110,053.86","60,830,981.92","20,114,573.27","28,191,983.23","50,589,545.60","-5,914,328.04","22,803,385.49","36,078,401.07","65,514,665.95","-5,186,933.51","25,140,175.92","51,344,745.41","84,113,080.11","-3,273,431.48","27,104,384.07","64,992,487.83","115,592,220.18","1,645,378.68","36,185,849.58","91,408,385.77","167,854,914.19","5,977,872.09","55,930,243.15","130,399,521.63","214,116,324.81","9,927,296.39","67,711,111.59","144,116,585.86","234,394,539.48","-26,169,326.25","47,426,737.83","59,670,667.16","107,238,195.54","-15,206,259.90"
资产减值损失,"281,264.92","138,967.71","907,257.47","521,294.94","521,294.94","2,919,710.23",,"699,041.45","699,041.45","585,314.50",,"1,058,809.12","1,058,809.12","472,693.19",,"3,190,277.84","3,190,277.84","3,317,234.96",,"3,294,231.67","3,294,231.67","2,610,537.95",,"5,362,163.87","5,362,163.87","6,419,817.12",,"7,715,671.81","7,715,671.81","12,786,348.10",,"-8,176,747.64","-8,176,747.64","-636,992.25",
减:所得税,"8,001,531.81","7,083,774.28","9,442,525.75","3,053,086.80","4,292,338.98","7,983,923.56",,"3,428,481.31","5,402,902.47","9,910,527.21",,"3,825,650.11","7,759,900.48","11,873,743.48","3,996.00","3,378,282.17","10,251,676.45","17,616,395.25","814,316.78","6,807,305.08","14,098,297.72","23,089,501.05","1,593,924.68","8,471,195.37","19,702,748.50","30,890,239.42","2,542,557.89","10,669,460.90","21,554,679.45","23,197,743.33","17,444.65","7,664,109.18","8,564,718.40","10,667,675.90","232,119.38"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,"338,333.33",,,,,,,,,,,,"-140,062.49",,,,"2,495,055.25",,,,"-1,927,746.62",,,,"-1,388,324.80",
四、净利润,"31,808,902.68","36,026,279.58","51,388,456.17","17,061,486.47","23,899,644.25","42,605,622.04","-5,914,328.04","19,374,904.18","30,675,498.60","55,604,138.74","-5,186,933.51","21,314,525.81","43,584,844.93","72,239,336.63","-3,277,427.48","23,726,101.90","54,740,811.38","97,975,824.93","831,061.90","29,378,544.50","77,310,088.05","144,765,413.14","4,383,947.41","47,459,047.78","110,696,773.13","183,226,085.39","7,384,738.50","57,041,650.69","122,561,906.41","211,196,796.15","-26,186,770.90","39,762,628.65","51,105,948.76","96,570,519.64","-15,438,379.28"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,"-140,062.49",,,,,,,,"-6,099,343.77",,,,"-1,208,507.77",
归属于母公司所有者的净利润,"31,808,902.68","36,026,279.58","51,388,456.17","17,061,486.47","23,899,644.25","42,605,622.04","-5,914,328.04","19,374,904.18","30,675,498.60","55,604,219.82","-5,168,117.38","21,333,328.88","43,608,522.65","72,262,852.19","-2,147,124.97","25,712,168.14","58,210,607.89","99,634,831.19","2,155,917.83","31,878,822.26","79,766,467.99","144,295,053.44","6,234,742.38","46,768,312.48","108,701,821.49","182,122,975.18","8,863,582.81","56,681,639.04","121,861,796.25","208,883,993.65","-25,070,839.54","38,786,821.33","49,712,126.89","94,596,496.72","-16,895,435.64"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,-81.08,"-18,816.13","-18,803.07","-23,677.72","-23,515.56","-1,130,302.51","-1,986,066.24","-3,469,796.51","-1,659,006.26","-1,324,855.93","-2,500,277.76","-2,456,379.94","470,359.70","-1,850,794.97","690,735.30","1,994,951.64","1,103,110.21","-1,478,844.31","360,011.65","700,110.16","2,312,802.50","-1,115,931.36","975,807.32","1,393,821.87","1,974,022.92","1,457,056.36"
