科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"849,875.97","2,724,135.37","411,390.89","-73,285.58","-1,847,535.26","-3,402,035.32","-5,358,172.94","-1,408,537.05","-3,336,215.61","-4,412,845.00","-5,081,671.60","-1,403,254.39","-2,076,061.80","-3,129,723.71","-4,565,743.26","-1,126,498.75","-577,200.12","-2,700,169.99","-1,419,942.93","-831,758.81","-886,318.43","-418,332.03","27,359.07","-217,677.86","213,127.50","-692,412.88","-79,833.05","278,201.18","701,560.27","-13,416.10","6,476,827.73","2,893,418.42","2,556,597.83","410,928.80","-1,504,629.12","-2,637,001.15"
三、利润总额,"18,670,183.65","22,069,588.95","31,942,077.38","5,376,777.19","17,611,596.95","22,758,063.57","38,998,374.49","5,905,916.76","18,655,095.79","25,162,816.25","30,434,464.96","4,562,575.02","11,588,922.67","11,597,491.73","-16,016,779.85","-8,789,593.82","-6,590,353.97","2,994,000.60","21,572,595.38","3,273,616.11","5,223,099.59","5,148,768.98","20,555,770.65","1,153,900.16","15,179,336.94","16,108,935.96","40,933,032.43","24,225,100.12","50,350,880.20","81,939,742.77","136,909,359.96","31,755,064.79","78,487,076.80","122,923,781.13","192,401,192.05","48,831,558.49"
资产减值损失,"-26,952.50","-483,825.67","677,028.88","308,579.91","1,144,037.75","1,305,055.11","2,399,876.76","1,360,618.50","844,712.00","1,912,420.98","3,806,119.27","321,567.56","884,576.01","-60,538.00","5,844,227.60","893,343.48","2,438,093.27","6,548,436.05","7,271,886.75","190,916.11","1,014,226.48","2,947,783.79","5,519,433.76","-169,351.22","4,031,135.12","8,922,988.11","12,598,629.21","-249,073.27","-2,555,234.45","-2,153,463.76","2,734,866.76","-961,026.11","1,757,074.49","4,411,572.71","5,510,368.65","-1,033,377.65"
减:所得税,"2,345,683.90","2,837,137.53","4,111,202.01","613,915.33","2,305,122.84","2,951,855.76","5,028,315.50","429,988.46","2,326,676.89","2,900,538.76","3,385,985.37","326,136.78","1,859,623.80","2,180,543.63","621,059.06","-189,440.69","-289,216.92","93,808.05","4,868,091.53","345,679.33","427,713.52","775,235.85","2,420,614.99","-1,207,142.29","1,839,330.34","1,220,624.50","4,719,511.24","4,923,371.70","7,602,476.03","11,360,240.99","26,099,140.79","5,549,880.53","12,524,652.90","23,486,162.71","35,626,032.38","8,888,520.65"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"113,561.73",,"-490,000.00",,,,"104,105.19",,,,,,,,,,"-194,655.92","-345,235.94","-434,677.46","-77,125.68","-370,055.88","-418,103.26","-299,546.80","1,046,804.64","1,490,783.55","3,177,050.03","13,753,334.91","-971,919.52","-1,548,946.01","-2,456,913.47","871,304.91","938,893.82","1,912,545.54","1,243,176.99","8,507,250.03","3,829,436.45"
四、净利润,"16,324,499.75","19,232,451.42","27,830,875.37","4,762,861.86","15,306,474.11","19,806,207.81","33,970,058.99","5,475,928.30","16,328,418.90","22,262,277.49","27,048,479.59","4,236,438.24","9,729,298.87","9,416,948.10","-16,637,838.91","-8,600,153.13","-6,301,137.05","2,900,192.55","16,704,503.85","2,927,936.78","4,795,386.07","4,373,533.13","18,135,155.66","2,361,042.45","13,340,006.60","14,888,311.46","36,213,521.19","19,301,728.42","42,748,404.17","70,579,501.78","110,810,219.17","26,205,184.26","65,962,423.90","99,437,618.42","156,775,159.67","39,943,037.84"
其中:对联营企业和合营企业的投资权益,"113,561.73",,"-490,000.00",,,,,,,,,,,,,,"-194,655.92","-345,235.94",,"-77,125.68","-370,055.88","-418,103.26","-299,546.80","1,046,804.64","1,490,783.55","3,177,050.03","4,120,039.71","-971,919.52","-1,548,946.01","-2,456,913.47","-1,666,720.84","-838,634.94","-2,340,257.61","-3,521,505.82","-3,202,268.39","-625,436.56"
归属于母公司所有者的净利润,"16,324,499.75","19,258,353.13","27,979,390.00","4,786,077.89","15,335,873.00","19,242,930.40","31,952,733.98","5,630,770.46","16,229,824.76","20,979,582.92","24,511,091.37","4,801,023.68","9,405,070.19","9,324,665.97","-13,296,768.06","-6,504,907.05","-6,313,992.89","3,103,965.21","11,887,162.88","5,012,679.21","5,700,009.21","5,461,468.60","18,070,987.95","2,836,552.88","12,928,756.38","14,998,224.53","35,429,529.71","11,471,883.12","30,017,826.19","50,305,148.90","81,983,493.18","20,398,886.34","48,203,041.03","73,100,369.58","103,405,548.19","29,387,367.58"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,,,,
少数股东损益,,"-25,901.71","-148,514.63","-23,216.03","-29,398.89","563,277.41","2,017,325.01","-154,842.16","98,594.14","1,282,694.57","2,537,388.22","-564,585.44","324,228.68","92,282.13","-3,341,070.85","-2,095,246.08","12,855.84","-203,772.66","4,817,340.97","-2,084,742.43","-904,623.14","-1,087,935.47","64,167.71","-475,510.43","411,250.22","-109,913.07","783,991.48","7,829,845.30","12,730,577.98","20,274,352.88","28,826,725.99","5,806,297.92","17,759,382.87","26,337,248.84","53,369,611.48","10,555,670.26"
