科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"16,017,000,000.00","33,036,000,000.00","49,430,000,000.00","65,499,000,000.00","18,586,000,000.00","40,168,000,000.00","63,015,000,000.00","79,616,000,000.00","15,633,000,000.00","30,042,000,000.00","49,224,000,000.00","70,126,000,000.00","21,673,000,000.00","44,040,000,000.00","67,937,000,000.00","92,431,000,000.00","22,595,000,000.00","46,334,000,000.00","69,716,000,000.00","90,423,000,000.00","18,890,000,000.00","39,378,000,000.00","58,376,000,000.00","77,748,000,000.00","19,168,000,000.00","36,922,000,000.00","56,160,000,000.00","75,329,000,000.00","18,399,000,000.00","38,177,000,000.00","57,186,000,000.00","74,046,000,000.00","14,961,000,000.00","28,992,000,000.00","41,563,000,000.00","52,759,000,000.00","11,274,000,000.00","25,430,000,000.00","41,039,000,000.00","57,882,000,000.00","19,371,000,000.00","39,057,000,000.00","60,506,000,000.00","84,310,000,000.00","21,513,000,000.00"
二、营业利润,"3,471,000,000.00","6,848,000,000.00","9,261,000,000.00","10,450,000,000.00","3,149,000,000.00","7,542,000,000.00","10,258,000,000.00","3,878,000,000.00","-23,000,000.00","-1,811,000,000.00","95,000,000.00","789,000,000.00","1,461,000,000.00","3,582,000,000.00","3,228,000,000.00","2,253,000,000.00","39,000,000.00","50,000,000.00","-21,000,000.00","-3,446,000,000.00","-2,577,000,000.00","-2,816,000,000.00","-4,529,000,000.00","-5,563,000,000.00","519,000,000.00","578,000,000.00","634,000,000.00","664,000,000.00","325,000,000.00","774,000,000.00","1,424,000,000.00","1,565,000,000.00","10,000,000.00","85,000,000.00","-996,000,000.00","-3,873,000,000.00","-792,000,000.00","275,000,000.00","1,106,000,000.00","1,591,000,000.00","1,088,000,000.00","1,883,000,000.00","3,383,000,000.00","5,526,000,000.00","2,106,000,000.00"
减:营业成本,"11,201,000,000.00","23,038,000,000.00","35,640,000,000.00","48,346,000,000.00","13,937,000,000.00","29,346,000,000.00","46,700,000,000.00","66,611,000,000.00","16,206,000,000.00","28,982,000,000.00","44,998,000,000.00","63,712,000,000.00","18,736,000,000.00","37,182,000,000.00","59,529,000,000.00","82,694,000,000.00","20,920,000,000.00","42,723,000,000.00","64,704,000,000.00","86,406,000,000.00","19,444,000,000.00","38,325,000,000.00","57,095,000,000.00","75,630,000,000.00","16,548,000,000.00","32,423,000,000.00","49,679,000,000.00","66,929,000,000.00","16,450,000,000.00","34,154,000,000.00","50,682,000,000.00","65,490,000,000.00","13,102,000,000.00","25,402,000,000.00","37,245,000,000.00","49,469,000,000.00","10,487,000,000.00","22,217,000,000.00","35,495,000,000.00","50,186,000,000.00","16,937,000,000.00","34,675,000,000.00","53,096,000,000.00","72,743,000,000.00","17,886,000,000.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"198,000,000.00","331,000,000.00","583,000,000.00","764,000,000.00","240,000,000.00","525,000,000.00","801,000,000.00","948,000,000.00","39,000,000.00","72,000,000.00","130,000,000.00","183,000,000.00","74,000,000.00","132,000,000.00","205,000,000.00","285,000,000.00","11,000,000.00","68,000,000.00","109,000,000.00","169,000,000.00","31,000,000.00","67,000,000.00","110,000,000.00","167,000,000.00","108,000,000.00","122,000,000.00","161,000,000.00","194,000,000.00","25,000,000.00","75,000,000.00","118,000,000.00","213,000,000.00","83,000,000.00","148,000,000.00","187,000,000.00","224,000,000.00","54,000,000.00","139,000,000.00","210,000,000.00","271,000,000.00","184,000,000.00","394,000,000.00","629,000,000.00","896,000,000.00","302,000,000.00"
营业外收入,"7,000,000.00","22,000,000.00","44,000,000.00","44,000,000.00","6,000,000.00","14,000,000.00","25,000,000.00","33,000,000.00","47,000,000.00","69,000,000.00","74,000,000.00","93,000,000.00","44,000,000.00","27,000,000.00","49,000,000.00","142,000,000.00","13,000,000.00","106,000,000.00","126,000,000.00","217,000,000.00","18,000,000.00","50,000,000.00","71,000,000.00","116,000,000.00","8,000,000.00","74,000,000.00","107,000,000.00","158,000,000.00","60,000,000.00","81,000,000.00","110,000,000.00","161,000,000.00","19,000,000.00","92,000,000.00","118,000,000.00","182,000,000.00","18,000,000.00","50,000,000.00","73,000,000.00","61,000,000.00","13,000,000.00","6,000,000.00","10,000,000.00","17,000,000.00","3,000,000.00"
销售费用,"295,000,000.00","747,000,000.00","1,165,000,000.00","1,598,000,000.00","393,000,000.00","845,000,000.00","1,307,000,000.00","1,687,000,000.00","182,000,000.00","434,000,000.00","709,000,000.00","1,081,000,000.00","357,000,000.00","767,000,000.00","1,211,000,000.00","1,622,000,000.00","336,000,000.00","753,000,000.00","1,061,000,000.00","1,549,000,000.00","314,000,000.00","658,000,000.00","1,000,000,000.00","1,355,000,000.00","366,000,000.00","790,000,000.00","1,260,000,000.00","1,743,000,000.00","506,000,000.00","1,034,000,000.00","1,634,000,000.00","2,218,000,000.00","622,000,000.00","1,191,000,000.00","1,749,000,000.00","2,311,000,000.00","461,000,000.00","961,000,000.00","1,431,000,000.00","1,928,000,000.00","632,000,000.00","1,188,000,000.00","1,774,000,000.00","2,334,000,000.00","699,000,000.00"
减:营业外支出,,"60,000,000.00","90,000,000.00","121,000,000.00","8,000,000.00","31,000,000.00","43,000,000.00","69,000,000.00","10,000,000.00","13,000,000.00","20,000,000.00","39,000,000.00","1,000,000.00","18,000,000.00","26,000,000.00","37,000,000.00","4,000,000.00","23,000,000.00","37,000,000.00","52,000,000.00","6,000,000.00","13,000,000.00","37,000,000.00","49,000,000.00","8,000,000.00","20,000,000.00","40,000,000.00","94,000,000.00","9,000,000.00","37,000,000.00","123,000,000.00","147,000,000.00","7,000,000.00","12,000,000.00","12,000,000.00","72,000,000.00","16,000,000.00","17,000,000.00","20,000,000.00","32,000,000.00","1,000,000.00","20,000,000.00","44,000,000.00","63,000,000.00","4,000,000.00"
管理费用,"678,000,000.00","1,656,000,000.00","2,163,000,000.00","3,520,000,000.00","707,000,000.00","1,596,000,000.00","2,597,000,000.00","3,788,000,000.00","619,000,000.00","1,418,000,000.00","2,233,000,000.00","2,962,000,000.00","750,000,000.00","1,677,000,000.00","2,475,000,000.00","3,441,000,000.00","784,000,000.00","1,573,000,000.00","2,359,000,000.00","3,339,000,000.00","752,000,000.00","1,473,000,000.00","2,309,000,000.00","3,023,000,000.00","919,000,000.00","1,744,000,000.00","2,595,000,000.00","3,270,000,000.00","381,000,000.00","831,000,000.00","1,316,000,000.00","1,850,000,000.00","452,000,000.00","911,000,000.00","1,358,000,000.00","1,808,000,000.00","389,000,000.00","729,000,000.00","1,162,000,000.00","1,626,000,000.00","335,000,000.00","628,000,000.00","955,000,000.00","1,807,000,000.00","282,000,000.00"
其中:非流动资产处置净损失,,"43,000,000.00","53,000,000.00","119,000,000.00","2,000,000.00","25,000,000.00","23,000,000.00","63,000,000.00","10,000,000.00","13,000,000.00","19,000,000.00","39,000,000.00","1,000,000.00","18,000,000.00","25,000,000.00","35,000,000.00","4,000,000.00","22,000,000.00","35,000,000.00","49,000,000.00","6,000,000.00","13,000,000.00","36,000,000.00","41,000,000.00","8,000,000.00","19,000,000.00","36,000,000.00","89,000,000.00","5,000,000.00","32,000,000.00","117,000,000.00","137,000,000.00","3,000,000.00","6,000,000.00","8,000,000.00","32,000,000.00","12,000,000.00","13,000,000.00","13,000,000.00","23,000,000.00","1,000,000.00","15,000,000.00","37,000,000.00",,"3,000,000.00"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
