科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"-959,972.73","-458,384.85","-784,269.94","-120,628.89","-760,852.13","-1,616,115.63","-6,466,617.35","-1,153,149.47","-7,887,978.46","-9,827,304.79","-19,363,980.00","-2,328,711.30","-7,852,419.25","-10,488,981.30","-16,968,329.34","262,646.81","-4,070,452.00","-6,491,534.56","-11,490,466.07","-200,792.30","-4,627,811.99","-7,538,142.93","-11,499,109.38","4,059,658.60","9,415,948.59","21,632,700.05","35,332,734.27","15,885,233.16","37,395,906.92","45,176,908.08","63,003,808.83","9,821,089.91","20,987,913.48","35,151,245.73","50,389,214.32","11,739,579.38"
三、利润总额,"54,648,486.64","65,079,068.23","70,662,096.34","20,029,159.24","42,496,033.94","70,708,789.21","91,352,389.18","25,679,415.55","58,827,512.96","106,153,315.09","151,424,351.63","42,547,408.13","95,748,120.03","146,074,706.95","277,619,041.74","65,440,221.17","179,912,670.12","263,717,053.68","459,468,224.51","88,745,344.72","240,031,912.36","376,934,236.75","631,117,525.84","87,582,151.89","263,389,289.89","499,424,667.22","816,559,042.84","136,291,287.94","361,248,734.57","592,474,774.56","886,133,360.68","98,479,532.95","250,334,863.95","275,415,003.00","-102,358,775.50","98,627,537.21"
资产减值损失,"317,405.94","764,338.35","404,181.61","556,312.31","696,330.35","-32,072.84","2,039,111.71","674,159.72","1,070,740.90","938,111.99","-606,237.45","1,126,414.40","2,798,850.44","5,570,394.74","9,756,805.37","701,484.58","1,392,370.48","3,099,786.35","47,455,705.98","-1,303,195.02","1,396,114.53","4,933,611.99","26,965,536.65","625,309.37","13,238,463.13","14,134,241.91","81,349,097.00","-1,435,521.01","-3,122,048.00","10,119,392.93","125,791,653.71","2,031,041.63","16,930,245.13","109,792,263.71","681,939,734.70","-665,304.30"
减:所得税,"15,107,569.78","19,920,143.47","17,018,491.06","5,587,987.17","10,480,572.65","17,379,421.72","23,208,787.95","6,750,880.29","14,680,380.52","25,776,862.28","36,608,384.34","11,183,498.25","25,184,196.35","32,107,137.15","64,064,041.74","17,131,364.70","44,861,430.35","62,388,029.70","113,086,190.57","20,429,397.67","56,594,207.95","88,059,905.93","143,846,856.92","19,811,314.03","59,867,852.98","121,133,202.61","210,074,606.54","28,740,166.47","75,130,985.15","118,871,212.97","188,307,113.39","13,242,892.15","34,855,736.69","51,122,305.10","-958,911.39","15,554,282.46"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"3,563,193.04","8,779,937.56","3,845,107.64","-2,091,540.51","1,230,301.25","2,576,865.70","4,754,617.26","-967,634.19","190,298.93","1,276,164.48","10,737,086.84","-811,862.63","1,787,386.17","7,061,942.05","11,997,982.08","101,759.15","2,578,381.38","6,509,974.19","10,511,166.36","-1,106,724.66","4,870,424.50","9,438,647.87","13,751,604.55","372,171.89","10,561,192.54","26,581,695.33","36,923,368.33","2,380,152.96","45,549,747.41","50,582,087.83","53,994,895.29","4,900,249.88","38,207,638.23","62,728,015.04","205,167,658.59","12,159,758.46"
四、净利润,"39,540,916.86","45,158,924.76","53,643,605.28","14,441,172.07","32,015,461.29","53,329,367.49","68,143,601.23","18,928,535.26","44,147,132.44","80,376,452.81","114,815,967.29","31,363,909.88","70,563,923.68","113,967,569.80","213,555,000.00","48,308,856.47","135,051,239.77","201,329,023.98","346,382,033.94","68,315,947.05","183,437,704.41","288,874,330.82","487,270,668.92","67,770,837.86","203,521,436.91","378,291,464.61","606,484,436.30","107,551,121.47","286,117,749.42","473,603,561.59","697,826,247.29","85,236,640.80","215,479,127.26","224,292,697.90","-101,399,864.11","83,073,254.75"
其中:对联营企业和合营企业的投资权益,"3,563,193.04","8,779,937.56","3,845,107.64","-2,091,540.51","1,230,301.25","2,576,865.70","4,754,617.26","-967,634.19","190,298.93","1,276,164.48","4,846,086.84","-811,862.63","1,787,386.17","7,061,942.05","11,997,982.08","101,759.15","2,578,381.38","6,509,974.19","10,520,881.58","-1,106,724.66","4,870,424.50","9,438,647.87","13,751,604.55","372,171.89","8,824,338.27","15,554,989.61","29,952,220.66","575,528.96","11,302,471.61","13,722,923.56","25,010,736.18","4,194,732.79","28,042,425.87","33,458,300.58","43,425,896.81","5,590,198.79"
归属于母公司所有者的净利润,"39,175,036.41","46,079,170.63","53,296,504.18","14,322,000.07","31,749,555.23","52,946,020.74","67,768,474.90","18,928,162.79","42,309,341.96","72,046,383.15","99,042,986.64","25,188,121.40","58,970,301.74","100,575,603.59","180,911,486.88","41,983,560.87","110,171,065.12","168,748,123.05","287,557,413.42","61,952,894.35","163,842,064.22","252,609,279.47","425,150,507.93","68,561,406.84","197,969,216.50","354,290,604.33","547,643,475.66","103,129,205.49","258,660,071.12","426,437,039.16","611,246,371.18","78,846,045.46","189,817,674.62","171,523,322.59","-184,105,836.10","79,268,847.10"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01,
少数股东损益,"365,880.45","-920,245.87","347,101.10","119,172.00","265,906.06","383,346.75","375,126.33",372.47,"1,837,790.48","8,330,069.66","15,772,980.65","6,175,788.48","11,593,621.94","13,391,966.21","32,643,513.12","6,325,295.60","24,880,174.65","32,580,900.93","58,824,620.52","6,363,052.70","19,595,640.19","36,265,051.35","62,120,160.99","-790,568.98","5,552,220.41","24,000,860.28","58,840,960.64","4,421,915.98","27,457,678.30","47,166,522.43","86,579,876.11","6,390,595.34","25,661,452.64","52,769,375.31","82,705,971.99","3,804,407.65"
