科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
三、利润总额,"15,435,519.48","21,623,673.10","47,845,876.23","27,259,348.90","46,604,147.30","59,671,927.21","3,806,061.24","25,417,453.27","46,481,676.64","61,716,356.27","4,758,048.54","24,761,794.79","44,503,346.56","65,884,804.74","4,976,926.44","27,928,465.71","40,677,316.30","70,400,056.12","5,314,415.50","29,230,574.13","33,559,704.27","35,907,972.74","6,230,154.58","29,632,376.08","34,172,960.20","36,466,099.74","6,437,438.80","33,877,865.84","37,880,512.30","39,302,404.83","10,645,251.51"
资产减值损失,"889,210.09","305,837.34","1,038,561.75","937,882.80","937,882.80","396,177.22",,"1,101,020.35","1,101,020.35","2,944,230.74",,"686,339.21","686,339.21","3,326,619.23",,"633,864.26","633,864.26","820,436.29",,"486,754.55","486,754.55","3,651,476.26","53,893.74","2,162,170.56","1,239,361.42","5,177,870.53","1,062,332.31","2,747,679.38","2,077,680.66","6,480,869.21","2,337,818.30"
减:所得税,"2,410,721.41","3,299,877.87","7,133,787.10","6,233,373.94","7,769,870.35","8,557,085.19","1,500,000.00","3,677,367.98","6,222,998.44","8,878,852.59","1,375,241.36","2,784,127.98","3,968,488.41","9,679,682.83","842,128.72","2,764,287.19","4,071,861.45","10,107,669.13","865,952.80","4,356,369.60","5,360,892.61","6,102,183.66","1,206,386.47","4,201,490.42","5,171,324.38","4,623,230.09","1,120,675.14","4,962,560.57","6,100,305.67","3,957,566.62","1,217,656.51"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,"20,293.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,443,019.18"
四、净利润,"13,024,798.07","18,323,795.23","40,712,089.13","21,025,974.96","38,834,276.95","51,114,842.02","2,306,061.24","21,740,085.29","40,258,678.20","52,837,503.68","3,382,807.18","21,977,666.81","40,534,858.15","56,205,121.91","4,134,797.72","25,164,178.52","36,605,454.85","60,292,386.99","4,448,462.70","24,874,204.53","28,198,811.66","29,805,789.08","5,023,768.11","25,430,885.66","29,001,635.82","31,842,869.65","5,316,763.66","28,915,305.27","31,780,206.63","35,344,838.21","9,427,595.00"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"13,024,798.07","18,323,795.23","40,712,089.13","21,025,974.96","38,834,276.95","51,114,842.02","2,306,061.24","21,740,085.29","40,258,678.20","52,837,503.68","3,382,807.18","21,977,666.81","40,409,225.27","55,080,130.07","4,261,072.81","25,165,862.93","36,677,055.42","60,162,242.57","4,565,374.13","24,777,186.14","28,091,925.76","29,303,345.71","5,286,981.14","25,238,963.18","29,254,051.25","32,667,388.83","6,240,888.71","29,968,917.87","32,833,819.23","36,398,104.60","9,427,595.00"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,"125,632.88","1,124,991.84","-126,275.09","-1,684.41","-71,600.57","130,144.42","-116,911.43","97,018.39","106,885.90","502,443.37","-263,213.03","191,922.48","-252,415.43","-824,519.18","-924,125.05","-1,053,612.60","-1,053,612.60","-1,053,266.39",
