科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
资产减值损失,"499,492.69","5,740,366.22","-1,469,694.35","722,022.75","973,765.60","1,704,674.96","1,981,049.27","496,135.11","2,785,245.22","2,239,904.70","787,672.85","48,957.49","-635,947.40","-837,040.33","820,364.78","180,207.93","602,195.30","821,913.64","1,463,559.67","1,015,270.13","895,279.25","2,058,122.70","7,980,953.15","449,119.15","372,394.48","3,311,075.54","4,382,458.99","930,210.42","3,963,804.99","6,318,006.28","10,100,927.06","370,976.40","5,478,918.72","11,055,094.97","8,296,074.38","1,014,634.25"
减:所得税,"3,035,355.08","6,479,259.16","6,282,150.32","1,154,243.24","2,788,641.88","3,659,837.24","5,392,767.41","645,181.05","-9,224.66","-222,325.09","-256,225.31",,"490,542.00","1,079,278.18","1,867,951.36","81,380.31","512,901.04","835,173.56","768,760.85","-16,410.81","422,555.46","99,369.86","-3,109,843.85","-67,367.88","279,705.26","1,980,929.91","971,754.80","939,626.20","2,705,909.71","6,176,638.15","9,259,886.43","3,293,095.53","30,251,017.12","35,958,222.21","45,008,699.03","6,822,760.06"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,"54,397.70",,"7,062.46","330,170.55","1,331,343.48","900,129.22","2,381,342.61","3,077,925.44","3,452,033.76","1,263,200.52","1,110,803.80","906,137.73","2,253,574.80","294,931.48","12,224,690.13","12,806,934.21","15,645,970.21","2,778,886.65","5,990,817.93","11,064,395.50","15,562,847.19","1,988,818.59","115,036,520.15","115,036,520.15","115,036,395.66",
四、净利润,"15,240,180.17","34,181,533.64","40,119,989.09","7,262,734.42","16,776,069.61","22,281,875.19","34,629,472.95","4,152,161.06","2,732,972.22","980,062.70","-739,002.82","-3,029,494.42","2,142,890.74","5,601,077.62","14,872,815.27","-2,610,129.72","2,309,918.12","4,835,459.03","9,703,536.48","-1,993,646.30","1,907,037.44","586,991.59","-25,592,704.43","-3,863,630.06","957,239.47","1,900,306.94","13,281,560.55","15,751,777.62","36,526,028.46","62,718,160.52","99,287,758.20","19,639,204.21","144,923,080.80","183,336,424.74","250,174,315.30","39,076,551.89"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,"54,397.70",,,,"1,331,343.48","900,129.22","2,381,342.61","3,077,925.44","3,452,033.76","1,263,200.52","1,110,803.80","906,137.73","2,253,574.80","294,931.48","12,224,690.13","12,806,934.21","15,645,970.21","2,778,886.65","5,990,817.93","11,064,395.50","15,562,847.19","1,988,818.59","114,051,457.86","114,051,457.86","114,051,457.86",
归属于母公司所有者的净利润,"15,240,180.17","34,181,533.64","40,119,989.09","7,262,734.42","16,776,069.61","22,281,875.19","34,629,472.95","4,152,161.06","2,732,972.22","980,062.70","-739,002.82","-3,029,494.42","2,142,890.74","5,601,077.62","14,872,815.27","-2,610,129.72","2,309,918.12","4,835,459.03","9,703,536.48","-1,993,646.30","1,907,037.44","586,991.59","-25,592,704.43","-3,863,630.06","957,239.47","1,900,306.94","13,281,560.55","15,751,777.62","36,526,028.46","62,718,160.52","99,287,758.20","19,639,204.21","144,923,080.80","183,336,424.74","250,174,315.30","39,076,551.89"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
