科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"45,525,821.68","17,895,252.01","21,503,490.15","14,708,681.45","23,995,308.60","29,554,676.66","1,493,312.66","5,061,266.87","6,498,108.86","-2,887,348.53","3,033,893.33","7,716,118.69","12,433,670.99","17,212,233.06","5,883,757.25","14,627,263.88","22,346,764.12","30,039,035.14","-329,666.33","-2,111,084.52","-6,242,942.34","-9,658,928.38","4,299,240.62","941,528.03","3,289,365.26","-1,578,983.50","-714,834.17","341,562.73","3,666,985.57","-91,010.67","-431,895.85","-9,845,388.55","-13,704,819.08","-20,614,413.80","-3,338,808.43"
三、利润总额,"197,139,150.00","247,777,209.55","262,570,761.06","107,195,723.72","171,182,999.75","202,383,728.49","33,392,856.09","75,633,044.35","116,282,068.41","162,620,956.73","33,457,930.29","84,691,839.69","136,473,790.79","186,411,560.90","31,397,698.29","62,059,872.71","102,045,369.21","125,128,140.89","52,327,969.58","100,238,718.54","146,988,074.92","146,299,872.91","32,203,333.59","32,888,314.22","-280,713,444.28","-641,822,339.17","841,534.23","400,774.68","74,697,619.95","84,208,803.50","4,772,325.51","78,457,518.50","76,928,334.02","7,663,443.40","-13,846,947.15"
资产减值损失,"34,947,569.40","5,394,005.73","4,541,552.61","2,997,843.26","2,997,843.26","8,236,620.00","-7,719,201.50","-8,018,841.97","-2,522,459.28","-117,605.60","-601,602.47","4,446,678.87","3,594,403.84","10,823,714.24","-2,630,430.79","-5,185,719.33","-6,495,185.34","8,465,740.60","-708,274.30","4,265,917.73","-4,375,297.98","5,543,823.86","-12,233,268.22","-13,951,395.57","314,450,980.82","358,901,296.97","142,978.72","-980,399.32","-6,359,716.09","-7,208,683.58","919,343.57","6,266,685.00","6,392,240.73","49,160,215.42","-7,194,738.98"
减:所得税,"35,929,935.68","53,802,911.45","64,482,891.06","27,076,370.99","42,521,815.13","51,865,474.19","8,974,753.54","17,543,598.84","28,816,456.33","41,831,680.06","8,296,115.82","19,937,127.84","32,911,201.55","37,091,270.75","4,868,616.19","9,514,041.35","16,281,397.63","10,761,231.77","8,009,642.23","14,128,599.10","20,132,812.81","17,770,838.79","5,029,931.38","5,575,124.23","19,481,545.88","2,706,861.87","210,383.56","663,629.07","1,400,337.12","2,559,957.60","999,820.52","825,791.43","-1,334,736.21","-1,517,031.88","1,407,834.88"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,24.70,,,,,,,,,,,,,"347,324.38","708,657.73","708,657.53","708,657.53","1,282,589.81",,"3,156,306.62","6,447,645.65","8,771,195.29","2,490,236.11","7,695,433.82","7,339,689.41","-303,610,083.98","760,667.62","1,238,923.40","6,650,845.00","69,600,177.06",,"2,735,080.32","3,624,957.29","8,634,396.94","2,174,722.15"
四、净利润,"161,209,214.32","193,974,298.10","198,087,870.00","80,119,352.73","128,661,184.62","150,518,254.30","24,418,102.55","58,089,445.51","87,465,612.08","120,789,276.67","25,161,814.47","64,754,711.85","103,562,589.24","149,320,290.15","26,529,082.10","52,545,831.36","85,763,971.58","114,366,909.12","44,318,327.35","86,110,119.44","126,855,262.11","128,529,034.12","27,173,402.21","27,313,189.99","-300,194,990.16","-644,529,201.04","631,150.67","-262,854.39","73,297,282.83","81,648,845.90","3,772,504.99","77,631,727.07","78,263,070.23","9,180,475.28","-15,254,782.03"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,"36,065.65",,,,"-763,035.74",,,,"-1,785,757.82",,,,"-600,549.95",,,,,
归属于母公司所有者的净利润,"134,256,730.83","177,161,556.97","178,621,731.81","72,818,263.69","120,730,838.89","141,396,277.27","23,622,534.52","56,527,611.79","85,138,147.28","117,699,941.43","25,294,884.25","64,684,739.91","103,264,311.97","148,739,233.97","26,716,104.04","53,012,972.24","86,368,439.07","116,266,338.74","44,371,977.22","86,928,981.03","127,881,451.39","130,228,970.31","27,275,770.03","27,780,891.69","-296,763,443.51","-640,349,658.10","944,297.71","-262,854.39","73,297,282.83","79,677,887.77","3,772,504.99","79,452,430.55","86,829,185.11","21,880,173.48","-7,870,565.55"
影响营业利润的其他科目,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"26,952,483.49","16,812,741.13","19,466,138.19","7,301,089.04","7,930,345.73","9,121,977.03","795,568.03","1,561,833.72","2,327,464.80","3,089,335.24","-133,069.78","69,971.94","298,277.27","581,056.18","-187,021.94","-467,140.88","-604,467.49","-1,899,429.62","-53,649.87","-818,861.59","-1,026,189.28","-1,699,936.19","-102,367.82","-467,701.70","-3,431,546.65","-4,179,542.94","-313,147.04",,,"1,970,958.13",,"-1,820,703.48","-8,566,114.88","-12,699,698.20","-7,384,216.48"
