科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"51,839,312.61","113,923,231.38","186,064,927.49","244,512,298.33","63,647,054.00","129,133,880.73","210,208,654.77","282,168,793.53","89,292,951.86","174,722,752.58","280,185,390.67","363,746,457.88","102,720,763.57","197,167,888.22","316,017,383.28","415,509,585.94","101,984,329.62","212,687,127.62","328,195,710.71","441,004,933.95","119,887,802.72","230,822,173.67","371,459,266.36","475,193,559.72","123,344,319.67","217,554,371.78","336,307,244.78","450,170,036.00","92,935,060.50","187,175,527.56","297,491,241.41","398,977,123.23","102,262,428.18","197,018,369.04","299,328,377.25","390,826,978.61","97,033,533.30","168,071,599.16","266,451,881.50","357,452,937.34","93,399,917.30","177,490,893.84","263,453,371.17","361,551,960.70","91,166,350.10","169,464,004.97","261,161,790.81","323,117,085.53","71,241,900.55"
二、营业利润,"11,104,616.52","24,885,709.07","40,389,692.17","41,700,879.68","12,739,648.69","26,486,650.25","43,276,876.77","43,355,799.66","14,530,880.30","30,991,277.17","53,606,648.91","68,285,830.93","24,757,773.42","45,106,177.55","60,029,148.04","61,984,703.56","16,045,175.59","39,199,724.47","63,963,489.23","80,929,044.13","20,578,278.07","37,739,594.42","63,467,321.77","71,538,509.18","153,572,062.06","166,938,981.73","184,686,344.18","197,711,427.00","20,303,363.77","36,205,857.14","52,602,778.15","72,352,148.57","19,531,522.70","36,999,749.49","49,996,578.87","66,793,218.61","13,124,134.13","17,445,279.07","29,112,429.02","45,806,491.70","13,344,781.65","27,505,228.35","39,626,311.11","52,112,407.26","10,559,205.16","23,478,501.24","26,861,124.86","-330,695,594.46","-16,598,114.17"
减:营业成本,"32,152,172.72","70,792,208.19","116,963,552.38","159,723,026.59","41,020,014.05","83,689,700.55","136,623,138.84","184,950,045.34","60,943,863.06","114,657,136.08","180,236,446.51","232,672,855.86","61,492,503.64","122,118,744.23","209,087,129.24","283,484,738.52","72,723,856.23","149,139,331.41","229,612,769.48","315,095,797.88","84,543,723.72","164,135,841.09","259,295,532.38","337,473,090.62","83,190,903.12","146,678,582.62","230,750,188.88","309,924,154.04","66,427,774.97","132,366,710.23","211,558,104.70","283,463,209.55","76,626,419.77","142,384,412.22","217,179,684.86","282,614,249.56","75,766,419.77","130,151,208.15","202,371,006.41","268,505,470.51","69,440,421.73","127,542,563.86","188,755,378.87","255,272,738.73","69,847,220.05","124,861,771.02","190,201,567.07","237,967,567.49","55,852,538.86"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,981.86",485.73,"2,713.49","185,747.66","53,906.03","99,643.27","149,656.99","183,424.64","535,060.18","952,062.75","1,613,790.85","2,146,049.83","716,045.29","1,291,035.74","2,118,379.15","2,749,177.79","941,752.84","1,932,111.54","3,169,624.19","4,150,147.95","968,811.85","2,036,538.01","3,330,241.09","4,650,089.35","1,237,975.50","2,404,042.57","3,582,377.36","4,438,663.84","806,172.69","1,690,042.79","2,767,217.53","3,553,879.37","917,650.69","1,734,135.87","2,944,170.30","3,669,599.88","766,762.76","1,527,996.90","2,508,821.28","3,357,386.39","830,303.94","1,630,078.23","2,482,328.39","3,456,871.27","614,371.10","1,386,904.52","2,231,897.05","2,916,072.63","756,349.99"
营业外收入,"1,400.00","2,100.00","4,000.00","4,703,226.16","1,700.00","2,000.00","5,500.00","14,608,473.49","1,124,940.85","2,118,540.85","2,456,800.85","2,809,342.36","1,063,010.00","1,336,465.00","7,363,411.00","9,056,786.77","238,800.00","282,055.50","6,133,637.50","16,716,900.00","71,641.22","182,551.22","300,844.22","12,983,100.00","53,079.38","79,419.38","9,512,299.38","9,684,681.53","40,965.40","66,442.40","167,600.77","15,044,497.47","28,616.00","49,796.00","73,908.20","91,710.20","23,910.00","41,310.00","58,080.00","415,048.74","163,490.00","722,901.11","832,290.16","262,972.00",,,,"63,349.18","20,097.84"
销售费用,"2,558,959.49","5,850,428.50","9,665,875.02","13,144,901.56","3,390,460.82","7,156,155.81","11,530,087.67","15,893,992.03","3,049,573.06","7,704,781.09","14,875,599.28","24,413,757.79","5,037,724.54","10,862,527.91","16,250,026.77","22,002,195.50","3,892,106.01","7,602,236.03","12,234,940.67","19,270,739.00","3,180,489.29","6,551,978.51","13,209,615.75","17,480,593.97","4,051,057.21","8,414,317.78","12,464,759.07","21,351,603.73","3,407,176.08","7,925,231.88","13,784,793.90","18,678,227.48","3,910,025.50","6,747,873.90","10,452,210.73","17,088,399.53","3,102,722.40","6,218,869.95","9,452,944.64","13,126,517.65","2,961,769.45","5,693,986.77","8,952,547.32","13,248,846.57","3,409,922.64","5,968,174.94","8,951,478.93","11,625,998.79","2,156,467.47"
减:营业外支出,"10,800.00","13,800.00","23,700.00","23,700.00","10,000.00","13,000.00","1,413,000.00","2,024,200.00","1,000.00","202,000.00","232,000.00","235,000.00","7,000.00","7,000.00","8,000.00","1,011,783.82","105,000.00","107,000.00","109,000.00","280,361.48","100,000.00","100,000.00","135,878.07","255,878.07","27,393.90","27,393.90","27,393.90","1,537,393.90","100,000.00","100,000.00","249,894.81","251,894.81",,,,"2,000,160.00",,,,,"48,408.50","598,408.50","598,408.50","599,141.65",44.63,,,"46,693,176.93","2,170,515.60"
管理费用,"3,768,549.44","7,869,313.95","12,465,797.14","17,299,939.48","4,526,487.98","7,789,665.20","12,735,323.18","19,974,623.30","5,191,179.15","10,821,656.47","17,387,607.81","23,142,416.84","5,785,988.20","11,284,555.21","17,221,444.14","24,231,764.22","5,264,753.80","11,098,736.45","17,679,420.08","25,300,406.69","6,303,698.21","12,642,289.83","20,676,087.69","29,000,676.83","6,330,153.37","15,961,235.68","22,966,281.07","30,263,613.16","4,987,027.37","8,256,895.19","12,848,871.89","17,633,627.42","3,866,128.33","8,112,230.32","13,360,832.74","17,468,407.97","4,041,346.82","9,543,320.29","16,595,647.69","21,480,269.47","4,661,845.92","10,114,942.20","14,972,256.62","24,717,517.63","6,064,926.29","13,692,227.18","20,609,134.07","31,644,405.47","11,128,852.35"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,393.90",,,,"10,294.81",,,,,,,,,,,,,,,,,
