科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,419,060.74","767,541.31","600,565.59","601,932.45","1,298,610.37","1,477,122.68","-253,225.39","-897,979.38","-762,238.57","-3,101,917.25","374,116.84","-34,738.47","115,538.97","-945,560.57","800,808.18","1,053,397.54","1,782,875.74","1,828,937.11","1,036,738.96","2,155,825.20","3,071,063.18","3,874,489.85","356,051.36","873,655.01","1,398,041.29","1,774,742.06","-8,364,952.48","-36,931,164.24","-69,496,572.58","-109,382,007.59","-23,283,133.05","-48,589,978.45","-72,736,610.63","-99,684,971.04","-26,196,558.02"
三、利润总额,"19,485,862.08","38,990,888.56","48,150,596.07","26,220,584.43","35,106,083.23","50,301,136.85","4,575,809.50","22,649,965.90","30,707,858.03","40,108,386.58","6,628,803.65","23,792,267.60","31,591,123.59","36,016,031.35","7,380,154.24","25,047,800.60","33,497,969.15","45,100,663.88","9,255,448.75","22,802,043.94","31,906,375.15","46,429,414.73","9,850,251.66","25,267,254.99","42,922,367.16","77,127,026.70","23,612,109.53","64,016,853.73","92,291,158.93","111,029,334.61","20,500,801.59","39,334,969.22","53,438,077.01","93,190,956.93","10,410,249.68"
资产减值损失,"8,362.66","1,346,279.80","-665,830.91","1,034,734.91","1,324,477.70","2,271,123.60","-87,121.00","628,655.52","489,254.88","1,342,810.68","-113,567.05","-127,049.91","-592,987.31","523,968.96","-256,518.69","121,101.95","171,443.75","2,134,340.76","-469,574.24","-1,573,235.85","-1,366,051.51","765,490.23","-847,418.07","775,093.24","-1,313,838.29","1,428,173.15","-812,269.14","-95,418.65","-1,530,818.05","3,556,233.23","-2,062,797.88","-1,567,807.59","-2,275,381.87","5,365,923.02","934,055.83"
减:所得税,"2,584,759.10","5,445,127.08","6,575,349.24","3,945,421.29","5,227,158.08","7,554,902.15","698,520.69","3,303,399.00","4,533,596.75","5,719,302.59","994,320.55","3,291,841.42","4,290,552.34","4,737,851.10","1,116,719.17","3,406,938.27","4,350,955.57","5,963,060.59","1,138,062.54","2,986,425.98","3,869,613.16","6,092,388.49","1,202,683.13","3,236,750.76","5,440,172.87","11,184,483.85","5,836,853.29","13,097,529.38","18,866,309.29","31,233,555.36","8,189,059.65","11,907,958.58","19,773,876.41","22,609,333.15","2,898,726.29"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"154,400.00","736,100.00","883,320.00",,,,,,,,,,,,,"275,198.44","1,855,971.40","2,776,495.19","1,435,784.46","2,571,901.96","4,341,224.82","5,443,612.97","1,267,228.55","3,622,892.21","4,901,753.75","6,264,908.16","1,514,197.87","6,670,473.78","7,735,514.88","19,909,187.20","6,681,591.51","7,325,153.16","8,465,838.09","12,461,290.15","1,549,205.23"
四、净利润,"16,901,102.98","33,545,761.48","41,575,246.83","22,275,163.14","29,878,925.15","42,746,234.70","3,877,288.81","19,346,566.90","26,174,261.28","34,389,083.99","5,634,483.10","20,500,426.18","27,300,571.25","31,278,180.25","6,263,435.07","21,640,862.33","29,147,013.58","39,137,603.29","8,117,386.21","19,815,617.96","28,036,761.99","40,337,026.24","8,647,568.53","22,030,504.23","37,482,194.29","65,942,542.85","17,775,256.24","50,919,324.35","73,424,849.64","79,795,779.25","12,311,741.94","27,427,010.64","33,664,200.60","70,581,623.78","7,511,523.39"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,"2,776,495.19","1,435,784.46",,,"5,443,612.97","1,267,228.55","3,622,892.21","4,901,753.75","6,264,908.16","1,514,197.87","2,682,461.72","2,682,461.72","2,682,461.72",,,,,
归属于母公司所有者的净利润,"16,901,102.98","33,545,761.48","41,575,246.83","22,275,163.14","29,878,925.15","42,746,234.70","3,877,288.81","19,346,566.90","26,174,261.28","34,389,083.99","5,634,483.10","20,500,426.18","27,300,571.25","31,278,180.25","6,263,435.07","21,640,862.33","29,147,013.58","39,137,603.29","8,117,386.21","19,815,617.96","28,036,761.99","40,337,026.24","8,647,568.53","22,030,504.23","37,482,194.29","65,942,542.85","17,775,256.24","50,919,324.35","73,424,849.64","80,855,737.35","12,082,034.06","26,918,162.74","33,044,317.13","70,532,908.30","8,579,132.96"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,059,958.10","229,707.88","508,847.90","619,883.47","48,715.48","-1,067,609.57"
